$\beta$,$\gamma$
0.38691115,0.15530814
0.3810363,0.14543426
0.38195786,0.14606582
0.38104877,0.13733345
0.39035004,0.15279767
0.38066587,0.14700352
0.3791499,0.14315878
0.37399065,0.1400806
0.38241637,0.14541475
0.3817099,0.14613803
0.38253838,0.1501481
0.37292624,0.1370098
0.3694373,0.13426515
0.38678268,0.15516372
0.38209915,0.1470594
0.37665176,0.13383044
0.38023603,0.1473633
0.38315815,0.14981036
0.38485223,0.14998817
0.3779179,0.14495166
0.38167435,0.1453122
0.37701628,0.14136781
0.38003895,0.14730161
0.38266635,0.14979558
0.38059825,0.14655541
0.3819407,0.14745502
0.37457144,0.14194232
0.37533987,0.13821837
0.37166914,0.14020364
0.38102406,0.14568427
0.37752905,0.13995922
0.37552884,0.1379923
0.37522206,0.14080136
0.37322924,0.1381536
0.37634748,0.14548771
0.3775304,0.1411982
0.37541655,0.13967593
0.37430805,0.13498802
0.38752103,0.14922996
0.3735857,0.13745028
0.36752447,0.13093324
0.37274283,0.13526851
0.38239804,0.14658386
0.38055432,0.14614666
0.3745491,0.14215538
0.3845485,0.15181842
0.37806734,0.14433455
0.37779048,0.14400403
0.38327616,0.14798877
0.37688306,0.1427387
0.37680018,0.14064538
0.3784365,0.14096808
0.38601002,0.1497035
0.37405825,0.13759065
0.37010357,0.13215049
0.37307897,0.13722807
0.3710317,0.13406466
0.37361562,0.13285995
0.38685045,0.15268774
0.37786344,0.14139417
0.39323553,0.15994047
0.3815165,0.14789037
0.3727374,0.14056377
0.37698853,0.14176828
0.37613228,0.1401874
0.3859109,0.1543183
0.38049123,0.14472023
0.37872186,0.1466181
0.3814397,0.1489781
0.38033065,0.1429421
0.37920597,0.14677694
0.37787643,0.14027883
0.37622997,0.14226048
0.37734377,0.13938238
0.37748533,0.14237735
0.38302037,0.14712164
0.37774083,0.13988315
0.3859494,0.1506968
0.3899072,0.15710229
0.38580683,0.1490677
0.3770555,0.14509173
0.37451014,0.13642897
0.38402176,0.14880817
0.37934962,0.14311308
0.37672284,0.14310557
0.38471967,0.15119828
0.38315055,0.14861001
0.37977546,0.14692746
0.37166303,0.13731812
0.38082972,0.14172617
0.38990963,0.15216969
0.3786632,0.14303367
0.38088492,0.14520076
0.3755788,0.13722523
0.37722215,0.14383121
0.38189957,0.1482745
0.37926975,0.14146787
0.37219897,0.1359678
0.3850395,0.14683308
0.37918916,0.14320123
0.3822689,0.14431816
0.37432635,0.14017059
0.38308468,0.14801873
0.37838376,0.14711918
0.3825776,0.1488962
0.3923443,0.15686215
0.38416728,0.14826965
0.3815533,0.14166121
0.37620628,0.14194827
0.38016376,0.14495468
0.38317013,0.14645135
0.37796378,0.14168876
0.39020246,0.1554748
0.38174525,0.14326023
0.3774995,0.14397348
0.38281792,0.14638041
0.37995386,0.13819283
0.37760934,0.14120145
0.38242245,0.14418632
0.37991458,0.13983266
0.37705314,0.1406884
0.38096806,0.14771585
0.39054385,0.15372139
0.37567538,0.14053713
0.3863037,0.14922795
0.37901735,0.14340349
0.37923965,0.13919102
0.37748736,0.1406944
0.37313497,0.13514997
0.38674238,0.15343285
0.37494636,0.1408323
0.3812587,0.14667745
0.3852768,0.1527023
0.38649705,0.14663604
0.3811007,0.14609967
0.37658283,0.14074217
0.37546363,0.13967307
0.37444395,0.13811739
0.37579474,0.14115535
0.38155195,0.14547558
0.37728584,0.14164476
0.3891496,0.15192613
0.37563667,0.13983862
0.37538928,0.14158815
0.3746833,0.13846713
0.38498282,0.14535533
0.38814154,0.15235919
0.37981692,0.14400369
0.38560218,0.15082416
0.38179147,0.14527124
0.39078847,0.16002962
0.38262686,0.14849173
0.37658545,0.14134493
0.36961085,0.13160339
0.37414628,0.14085473
0.37758154,0.14254385
0.37498432,0.13995299
0.376939,0.13948804
0.3829701,0.1457164
0.37506008,0.13801043
0.3797237,0.14364563
0.3738545,0.13848601
0.3783306,0.14317544
0.38375354,0.15428452
0.3822588,0.14569795
0.38001525,0.14232492
0.37477568,0.13869217
0.37522846,0.14210297
0.38963115,0.15672563
0.36966863,0.13034156
0.3883315,0.15338607
0.37721947,0.14046465
0.38167557,0.14128087
0.38729897,0.15411639
0.37906852,0.150393
0.3833692,0.14969948
0.36718893,0.13568343
0.37943682,0.14632909
0.37914622,0.14244787
0.37991795,0.14098758
0.37402648,0.1385725
0.37801346,0.14478324
0.37103245,0.13596605
0.38489062,0.14976025
0.3760432,0.13862675
0.3731924,0.1354455
0.3786288,0.14352803
0.37440982,0.13717501
0.3811238,0.14562376
0.37913257,0.14264062
0.3809272,0.14592655
0.3846234,0.14910461
0.38356128,0.15044333
0.37479156,0.14040521
0.37760818,0.14010635
0.37501502,0.13478182
0.37464437,0.14213589
0.3853436,0.14731349
0.3733251,0.13884708
0.38486668,0.15155992
0.37709925,0.14198132
0.3721647,0.13741545
0.37095425,0.13861407
0.3736833,0.13759655
0.38099372,0.14302313
0.3795416,0.1432348
0.3768092,0.14112368
0.37726438,0.13913397
0.38324925,0.14585273
0.37735954,0.14272885
0.37988067,0.14218757
0.3780515,0.13862279
0.3722661,0.1379729
0.3752455,0.13623625
0.3913034,0.15739498
0.3696268,0.13023973
0.3841872,0.15223601
0.38991347,0.15923855
0.372765,0.1386918
0.37685728,0.14525354
0.38476962,0.145865
0.38832518,0.15482329
0.38281438,0.14849596
0.3795362,0.14324239
0.3801035,0.14551334
0.385223,0.1473705
0.3835212,0.14569207
0.37412575,0.13972653
0.3820236,0.14928913
0.37013468,0.13512108
0.37187028,0.13478465
0.38390326,0.14663315
0.37139675,0.13378021
0.38391444,0.14851825
0.37948593,0.14255404
0.38534606,0.15356344
0.37682962,0.13826355
0.377955,0.14116466
0.3743804,0.13842015
0.37544498,0.14112513
0.37029415,0.13249986
0.37912014,0.14443485
0.37220955,0.1382461
0.3751499,0.14056894
0.38641995,0.14893147
0.38465038,0.14800148
0.37632087,0.14162473
0.38104016,0.14336391
0.3723025,0.13841252
0.38036743,0.14621192
0.3770347,0.1412622
0.37255958,0.13703741
0.38084698,0.14664313
0.38510936,0.14966126
0.38167593,0.14235032
0.37854028,0.1442299
0.37762967,0.14123556
0.38006842,0.15137549
0.38118815,0.14487042
0.37374258,0.13613367
0.38833424,0.157604
0.38539982,0.14651263
0.38042292,0.14521241
0.37770692,0.14536096
0.38176176,0.14368498
0.37783688,0.14189148
0.3806347,0.14542992
0.3789935,0.14355816
0.38179088,0.14710194
0.38247123,0.1449257
0.38213503,0.14769956
0.3748457,0.13919081
0.37699917,0.1425116
0.37894148,0.14073355
0.37562245,0.1421339
0.3852058,0.15150867
0.37863216,0.14336826
0.37672183,0.14007822
0.37452328,0.14347275
0.3721148,0.13211913
0.38019797,0.14430153
0.3780253,0.14549834
0.3686689,0.13427752
0.37780863,0.1476884
0.3836906,0.14837633
0.3799715,0.14733215
0.37461925,0.14120203
0.3794757,0.14494272
0.37643644,0.14045577
0.37843826,0.14757954
0.38175154,0.1427794
0.38139975,0.14556494
0.3729362,0.1388635
0.3767341,0.13903397
0.37664852,0.14208966
0.37484473,0.13864987
0.36997527,0.13483177
0.38864356,0.15035684
0.37514463,0.14069529
0.38089803,0.15026776
0.3860154,0.14787956
0.37332532,0.13542253
0.37743974,0.14058836
0.38677156,0.15174124
0.3784163,0.14239477
0.3821884,0.14543915
0.38339725,0.14587551
0.38498273,0.14960575
0.38163838,0.14750971
0.3813445,0.14346287
0.37692103,0.13890643
0.38040334,0.14449446
0.37128282,0.13311222
0.37623116,0.14058697
0.37953365,0.14483574
0.37864748,0.14506981
0.37769014,0.1421851
0.38004115,0.1436444
0.38617602,0.14906709
0.3730973,0.13644765
0.3785498,0.14138797
0.37775058,0.14398569
0.3754006,0.14228587
0.3875684,0.14973421
0.37577638,0.14090215
0.37922388,0.14003111
0.38370898,0.15294798
0.38357496,0.1454792
0.3868884,0.15740621
0.37781197,0.14320192
0.36899364,0.13464305
0.37510747,0.13792217
0.38477778,0.15039054
0.38677076,0.15160464
0.37627137,0.13861346
0.38305265,0.14724235
0.37443638,0.13805683
0.38430354,0.15044762
0.38537082,0.15218845
0.37831548,0.14287613
0.3680853,0.1366896
0.38652453,0.15150644
0.37608013,0.13500203
0.38019302,0.14491048
0.37486953,0.14265704
0.3745769,0.1397029
0.38344908,0.14894044
0.38199878,0.14552382
0.3822992,0.15110254
0.37562567,0.14260252
0.3821896,0.14716907
0.36953738,0.13410367
0.38630903,0.1516006
0.36679316,0.12852992
0.38046977,0.14059716
0.37661391,0.14073566
0.3802968,0.1428577
0.37814716,0.14145374
0.37100717,0.1357496
0.37057534,0.1325837
0.37986597,0.14075194
0.38790634,0.15188757
0.37221605,0.13879499
0.38359174,0.1461777
0.38665354,0.15315486
0.3715188,0.1353147
0.37557355,0.14016597
0.37723795,0.14226903
0.3781037,0.14135134
0.38516277,0.14969768
0.37692603,0.14034326
0.38485855,0.15081972
0.3807416,0.14533558
0.37804687,0.13994919
0.37962678,0.14583586
0.37782043,0.1421961
0.38201892,0.1464347
0.38538575,0.14866006
0.37199554,0.13647145
0.37892866,0.14468598
0.3838621,0.1488321
0.3744502,0.13808994
0.38453588,0.15031047
0.38074982,0.1430527
0.37890258,0.14729668
0.38278553,0.14762802
0.38451564,0.14942269
0.37615916,0.13922809
0.38725364,0.1556884
0.37682757,0.13569406
0.38268247,0.14952877
0.37981337,0.1469276
0.38499865,0.15265773
0.38285923,0.14731587
0.38539216,0.14659804
0.38011578,0.14144586
0.37341687,0.1387763
0.37654784,0.14149779
0.38189024,0.14325567
0.38401628,0.14584428
0.37362126,0.14121303
0.37973437,0.14538701
0.3815655,0.14720346
0.39046955,0.15377674
0.37723187,0.14376807
0.37271038,0.14076068
0.37700212,0.13911106
0.37609252,0.13578463
0.3828523,0.15142962
0.37451106,0.14208338
0.37450925,0.13889281
0.38490894,0.15080206
0.3873417,0.15056583
0.38437042,0.14891276
0.37398404,0.14462622
0.3667661,0.13388598
0.38368973,0.14623381
0.37405008,0.1381403
0.3831359,0.14962241
0.38071692,0.14352898
0.3823914,0.1470644
0.3784089,0.14292617
0.3792852,0.14038908
0.38056335,0.14400758
0.38004997,0.14619613
0.37909442,0.14270009
0.38152066,0.1433291
0.38518023,0.14875564
0.38073763,0.1452185
0.39023215,0.15203811
0.38303915,0.15118653
0.39087987,0.15724202
0.37952873,0.14312068
0.38418353,0.14980973
0.37874144,0.1452966
0.3799037,0.15027216
0.3679527,0.1312361
0.37812135,0.1430505
0.38193724,0.14324988
0.3893482,0.15487616
0.37205148,0.13340662
0.3718511,0.13361974
0.37704983,0.14147915
0.37476888,0.13980156
0.38215613,0.14666274
0.37833667,0.13892882
0.37585944,0.14298907
0.3828966,0.14452751
0.3780107,0.14474262
0.3797605,0.14444627
0.38966486,0.15598063
0.38122058,0.14469865
0.36904642,0.1348498
0.38483718,0.14711003
0.37878922,0.14293623
0.37586808,0.13976158
0.37953937,0.1443149
0.3774069,0.14292975
0.37896502,0.14073753
0.3758509,0.13999982
0.38522896,0.14966603
0.3847277,0.15043919
0.37520826,0.1416277
0.3767045,0.14899361
0.3765179,0.1425008
0.3793931,0.14489716
0.3802995,0.14261936
0.37597305,0.14458519
0.37273934,0.13678801
0.37498403,0.14002839
0.37881064,0.14324744
0.37642258,0.14082104
0.3825659,0.14920436
0.37599185,0.13880216
0.37915477,0.14690217
0.38442937,0.14994764
0.3762782,0.14065342
0.38282186,0.14861171
0.3797049,0.1419911
0.380917,0.14415275
0.38542208,0.15210265
0.3786752,0.14387995
0.38121006,0.14581229
0.37726948,0.13950448
0.3764696,0.13963191
0.3817079,0.14549743
0.37729973,0.14311165
0.3773684,0.14148003
0.3795817,0.14349973
0.3833025,0.14748585
0.37514496,0.13662137
0.37888822,0.1406763
0.3819365,0.14746985
0.38487017,0.15390846
0.36919338,0.13145517
0.3781651,0.1438405
0.378894,0.1454793
0.37367952,0.1401349
0.37603343,0.14136043
0.37118286,0.13624287
0.37262976,0.13967353
0.37699026,0.14183028
0.380637,0.14553595
0.381913,0.14459051
0.37803474,0.14042717
0.37542367,0.14052276
0.37838072,0.13976681
0.37911588,0.13829799
0.37053525,0.13351163
0.3753187,0.14123689
0.3651581,0.13005002
0.37469578,0.13738407
0.36859173,0.13124862
0.38609377,0.15393838
0.37922108,0.14308651
0.38089904,0.14163905
0.37774408,0.14134845
0.38721195,0.15005395
0.3814345,0.14674838
0.3732087,0.13780527
0.3869195,0.14991999
0.37847498,0.14143202
0.37563396,0.13864605
0.37359768,0.1385774
0.37854195,0.14226654
0.37505955,0.13788061
0.37579572,0.14068508
0.38563642,0.1506317
0.3797189,0.14672723
0.36982122,0.13676257
0.38104236,0.14619586
0.3820504,0.14714344
0.3862747,0.15330562
0.37629575,0.13607092
0.37496242,0.13703294
0.3797287,0.14287247
0.37673992,0.14007013
0.3840577,0.14760447
0.3815669,0.14573358
0.37728626,0.14387135
0.37288645,0.13496283
0.37289855,0.13500653
0.37788215,0.14351286
0.3785522,0.14395899
0.3761546,0.14463316
0.3767587,0.14231856
0.38604158,0.15066984
0.37329668,0.13978773
0.38272828,0.14775668
0.3712154,0.13459118
0.37662807,0.13760918
0.3937911,0.16158114
0.38241324,0.14672923
0.37541854,0.14334355
0.3781794,0.1457531
0.3800154,0.14725772
0.39364526,0.15654555
0.3823556,0.1455829
0.37984037,0.14481917
0.37890857,0.14176339
0.38053432,0.14302996
0.37888163,0.14613801
0.36759862,0.13085145
0.38432,0.14991842
0.38402122,0.15255988
0.3773022,0.14312382
0.3778287,0.1406874
0.37917212,0.14241377
0.37758353,0.14053127
0.38024557,0.14454022
0.37531003,0.13863984
0.37584913,0.14212807
0.378009,0.14166111
0.3797216,0.1439017
0.38024342,0.14340858
0.38480207,0.152304
0.37616846,0.13753758
0.38444266,0.1533793
0.37615696,0.14124255
0.379935,0.1415455
0.37966192,0.14295653
0.3839953,0.14958987
0.367919,0.13267909
0.3822135,0.14696819
0.37145048,0.13760464
0.37851456,0.14857806
0.38321534,0.1466904
0.391824,0.16182818
0.37595263,0.13879773
0.3723844,0.13534676
0.3820032,0.14791185
0.38183424,0.14333394
0.37548393,0.14015628
0.37633303,0.14090087
0.37462282,0.13449879
0.38789105,0.1535773
0.38190058,0.1460758
0.36573473,0.13198633
0.37851337,0.14569177
0.37105057,0.13654722
0.37396535,0.13901295
0.37985224,0.14617571
0.37150097,0.13101128
0.3849609,0.1527713
0.3813985,0.14732565
0.38442713,0.15104184
0.38823548,0.1510675
0.38193706,0.14478467
0.3757434,0.14304964
0.36752206,0.13241288
0.3727545,0.13807566
0.3806098,0.14502755
0.38526848,0.14960892
0.37586486,0.142693
0.37978956,0.14205994
0.38667426,0.15429303
0.38531712,0.14911714
0.38464403,0.14819668
0.3801344,0.14508456
0.38943577,0.1569297
0.37561724,0.13852434
0.38006127,0.14423272
0.38564998,0.15084673
0.37963936,0.14466356
0.38039082,0.14270237
0.37674758,0.14204395
0.3788562,0.14652514
0.3795523,0.1421613
0.39128718,0.15742429
0.37754795,0.14137797
0.38735867,0.15146376
0.3801584,0.1454778
0.3779204,0.14729957
0.38282406,0.15058145
0.37551287,0.13908824
0.38214612,0.1499439
0.37351307,0.13842086
0.3812705,0.14123477
0.37698156,0.14196442
0.38050357,0.15034825
0.3723304,0.13369246
0.37738273,0.14420746
0.37737644,0.14695963
0.37730834,0.14361355
0.38234797,0.14303005
0.37464648,0.13914831
0.38204587,0.1471657
0.37338778,0.13621578
0.38012367,0.14715344
0.37063447,0.1335399
0.38257775,0.14400275
0.37716457,0.14387348
0.38380373,0.15171053
0.37114164,0.13610023
0.37709123,0.13917448
0.36543947,0.12990904
0.38074216,0.14333427
0.37854937,0.1436343
0.37572068,0.14298299
0.37932754,0.14331336
0.3759011,0.13976622
0.3822219,0.15156302
0.38187295,0.15060602
0.38451055,0.14574029
0.3812097,0.14509231
0.3830701,0.14950271
0.38074932,0.1484581
0.38384825,0.14968206
0.37483317,0.13967276
0.3741888,0.13905348
0.3741906,0.13543631
0.38184926,0.14434795
0.38017544,0.14395392
0.37357125,0.14302644
0.3699079,0.13115975
0.37855625,0.14409219
0.37151542,0.13674802
0.37684047,0.13969462
0.384538,0.15330884
0.37719095,0.14256935
0.36961234,0.13481775
0.37808642,0.14286748
0.37587792,0.14189222
0.38578135,0.14855713
0.37836516,0.141236
0.38231298,0.14588936
0.3717942,0.13458046
0.37614775,0.1414627
0.38428825,0.14986183
0.3794462,0.14280996
0.38765302,0.15630701
0.37226385,0.1352612
0.3780238,0.14252956
0.37790728,0.14302395
0.38223648,0.14924054
0.37777892,0.14140399
0.3814858,0.14701371
0.37631017,0.13823432
0.3766162,0.13858277
0.37731445,0.14109857
0.3851065,0.14760943
0.3770595,0.14393327
0.38352385,0.15048583
0.37900373,0.1434775
0.3754485,0.14022379
0.38005054,0.14090721
0.38054228,0.14648753
0.38394272,0.1472105
0.38653147,0.15004133
0.37127027,0.13578442
0.37925673,0.14603998
0.3810518,0.14322278
0.3709876,0.1340755
0.36553955,0.12872748
0.37233707,0.13834986
0.39259166,0.15960415
0.38488775,0.14816597
0.37941024,0.14043956
0.38088334,0.14691934
0.38346395,0.14694741
0.37273926,0.13818505
0.3744657,0.13638788
0.37850243,0.13725226
0.3758878,0.14107776
0.3825448,0.14587519
0.37959412,0.14774112
0.38538194,0.14985761
0.37008166,0.13226187
0.37695298,0.13980323
0.37648785,0.1412565
0.38362187,0.15050508
0.37401515,0.13794039
0.38684967,0.15224977
0.37407526,0.13694598
0.38317096,0.14560556
0.38302314,0.14943567
0.375071,0.14112805
0.37827617,0.14236425
0.37516496,0.1411693
0.37615576,0.13883373
0.38773516,0.15292472
0.37675428,0.14006825
0.37399065,0.13984509
0.37868932,0.14343227
0.38722548,0.15044105
0.37045237,0.13706195
0.37799487,0.14306132
0.38282338,0.14472109
0.38040113,0.14755201
0.3712209,0.13604157
0.3770224,0.1427494
0.37925926,0.14159513
0.37926587,0.14304662
0.3788451,0.143763
0.38306728,0.14996657
0.38481498,0.1525419
0.37772086,0.14178592
0.3877842,0.15074763
0.37215313,0.133943
0.37897158,0.14418507
0.3718364,0.13475625
0.3750127,0.13902396
0.38411942,0.1480548
0.3742864,0.13544458
0.38366675,0.14639907
0.3798132,0.14559658
0.3806528,0.14420715
0.37429684,0.14270625
0.38095564,0.14620031
0.3795491,0.14635152
0.38624728,0.14856102
0.38011974,0.14486018
0.3875531,0.15353075
0.37187207,0.13500518
0.36821675,0.13272712
0.3833749,0.14576447
0.3809744,0.14326479
0.37862638,0.14356314
0.38154504,0.1493485
0.3869412,0.15285029
0.36836147,0.13414288
0.3738165,0.13831621
0.37679583,0.13945448
0.37584203,0.14132637
0.37728587,0.14227735
0.37527204,0.1399006
0.3779085,0.14202604
0.3759028,0.13806029
0.37319455,0.1371637
0.3732599,0.13864087
0.3824531,0.14715804
0.37955904,0.14411868
0.3870062,0.15373352
0.37901405,0.14594729
0.3773935,0.14118987
0.37232172,0.13360944
0.37321556,0.13218749
0.36965078,0.13009067
0.38656405,0.15032917
0.37119338,0.13532963
0.37410498,0.14040726
0.37667292,0.14147063
0.37627804,0.14234564
0.3798469,0.14235012
0.38122594,0.14562857
0.37910065,0.14505501
0.38577828,0.15117268
0.38832805,0.15299374
0.38304317,0.14389855
0.371389,0.13541955
0.3753808,0.14101407
0.38218978,0.14912271
0.3758931,0.14011398
0.3845477,0.14869514
0.3763273,0.1396959
0.37824637,0.14708592
0.38701826,0.15254544
0.37616572,0.14220728
0.3793327,0.13913283
0.37810186,0.14001137
0.3811162,0.14351715
0.37907454,0.1416041
0.38497096,0.14406691
0.38292196,0.14351194
0.38678387,0.15168808
0.3765304,0.14210597
0.37586588,0.14034414
0.39034754,0.152691
0.38291812,0.14792822
0.3828292,0.1454639
0.3735344,0.13860674
0.38590658,0.15299037
0.371929,0.14005484
0.3876519,0.14937297
0.3821606,0.14722347
0.3813542,0.14860055
0.38379464,0.14844592
0.38172293,0.15012228
0.38389114,0.14419469
0.37716186,0.14297809
0.37975508,0.14743006
0.37217247,0.13683514
0.37707245,0.14138865
0.3804251,0.14335026
0.38171405,0.14645712
0.38124755,0.14857623
0.3790753,0.14137456
0.37562934,0.14434317
0.37882644,0.14406048
0.38707507,0.15451343
0.369928,0.1308405
0.3793848,0.14468303
0.37583086,0.13952124
0.38827896,0.15584892
0.3757595,0.14390662
0.371616,0.13592052
0.37960243,0.14069855
0.38310596,0.14626758
0.3699416,0.13495266
0.37553275,0.136403
0.3886071,0.15620655
0.37662572,0.14034472
0.3734055,0.13922353
0.37927988,0.14322318
0.37734047,0.14074339
0.3688133,0.13296768
0.3776308,0.13926327
0.36877596,0.13391817
0.37374172,0.13698912
0.3875607,0.15405147
0.37367728,0.13949236
0.37659678,0.14114265
0.3816858,0.14856045
0.37385252,0.13684404
0.37805387,0.1453031
0.38081765,0.14367285
0.38301334,0.14853555
0.36963037,0.1331535
0.38252875,0.14480111
0.37215182,0.13642186
0.3767771,0.14142348
0.38188437,0.1457088
0.38503563,0.14724922
0.38254747,0.1475486
0.3761035,0.14248987
0.37881592,0.14860576
0.38102776,0.14546649
0.3791911,0.14522965
0.37681833,0.14398614
0.3872413,0.15205368
0.38555455,0.14742665
0.38284478,0.14911531
0.37996575,0.14508706
0.38054922,0.14664088
0.3761893,0.1388345
0.37752497,0.1424164
0.37413365,0.14289004
0.38845277,0.15221089
0.37441656,0.13630062
0.38078552,0.14505467
0.37942925,0.14417656
0.38795984,0.15598285
0.3718109,0.13450101
0.37608337,0.1375012
0.3792525,0.14712587
0.37811083,0.1407765
0.37367082,0.13681382
0.3785252,0.14292285
0.38262773,0.14584543
0.38319662,0.14933267
0.37524378,0.14062779
0.38229138,0.14781201
0.3788543,0.14093636
0.3792153,0.14323805
0.38001907,0.14641377
0.37690365,0.14311361
0.3808748,0.14562722
0.37615737,0.13778198
0.3769025,0.1432723
0.36613694,0.13356413
0.37619576,0.140964
0.38235828,0.14346893
0.38076672,0.1460084
0.39772728,0.15927245
0.37613645,0.14102836
0.38211232,0.14113991
0.37695536,0.14208859
0.37497157,0.13967365
0.37792003,0.14609809
0.3722289,0.13799152
0.3769813,0.14262682
0.37442338,0.14155766
0.37886673,0.14830637
0.37224647,0.13764128
0.38091242,0.14664881
0.3762159,0.1381044
0.3800954,0.14253345
0.39010665,0.15231472
0.38539198,0.15066555
0.3805901,0.14645262
0.38214093,0.14218616
0.3815286,0.14494279
0.37249088,0.13475287
0.38792217,0.15696682
0.38133812,0.14534207
0.38563988,0.14880408
0.3723255,0.13574134
0.37225407,0.13779162
0.3792033,0.14016561
0.3816403,0.14431351
0.37793162,0.14430071
0.37984377,0.14227603
0.37694895,0.1428064
0.38001338,0.1449981
0.37175632,0.13342692
0.381269,0.14440817
0.3816751,0.14659242
0.38386214,0.14824226
0.38225624,0.14738464
0.37589517,0.14105949
0.38037655,0.14512119
0.377464,0.14170177
0.37396863,0.1413606
0.37897247,0.14268516
0.37620845,0.1424444
0.38493943,0.15368916
0.37089893,0.13366722
0.3783768,0.14249381
0.37773043,0.14078107
0.3763574,0.14211969
0.37626892,0.14111021
0.37776956,0.13636583
0.3868902,0.151888
0.37322417,0.13779953
0.37776613,0.13983598
0.37709486,0.1412334
0.37843308,0.13672969
0.37381658,0.13891037
0.3620919,0.12456526
0.37529692,0.1425424
0.38068342,0.14052083
0.37544242,0.14196135
0.37735736,0.14205556
0.3794419,0.14536607
0.37867537,0.14477773
0.38139766,0.14829849
0.3766465,0.14458886
0.39294785,0.15514582
0.38373452,0.14851956
0.3836442,0.14817473
0.3759673,0.1393339
0.38311666,0.14573625
0.39153758,0.15971826
0.38365266,0.14697894
0.38638246,0.15122639
0.38435265,0.15212388
0.37521034,0.13610093
0.3730304,0.13581918
0.3769225,0.13881658
0.37104595,0.13858332
0.3828416,0.1454096
0.3773268,0.14311749
0.3789294,0.14417572
0.3814715,0.14469942
0.37492782,0.142022
0.36514646,0.12920506
0.3670744,0.13290775
0.38734984,0.15224652
0.37577656,0.13947666
0.38218477,0.14363278
0.38427585,0.1501893
0.37595424,0.14134403
0.37853414,0.1404435
0.37705055,0.13777447
0.3722455,0.13851601
0.38125604,0.14951451
0.38793242,0.15084796
0.38063392,0.1438772
0.3793172,0.14377376
0.378038,0.14004526
0.38573307,0.15085506
0.37645197,0.14147656
0.3747809,0.140281
0.3773648,0.1442549
0.3870532,0.15196492
0.37181997,0.13734882
0.384595,0.14983606
0.385381,0.14771196
0.37209827,0.13320258
0.37165537,0.13544582
0.3733454,0.13848773
0.37588617,0.13477266
0.38257432,0.14865434
0.37458026,0.14237714
0.38562885,0.14982486
0.38733378,0.15570343
0.37639785,0.14266066
0.3829561,0.14998305
0.37988502,0.14251995
0.3860533,0.15199898
0.38258943,0.14629968
0.37586126,0.13840348
0.3793827,0.14037566
0.3766431,0.14036462
0.37653062,0.14492553
0.37614158,0.1382729
0.37261283,0.1380951
0.3802392,0.1459498
0.3790007,0.1419952
0.37981606,0.14406495
0.37524384,0.13802442
0.37930945,0.14090814
0.3813594,0.14515273
0.37823293,0.14154291
0.3819739,0.14748956
0.3705151,0.13402718
0.37841868,0.1444209
0.37688643,0.13903713
0.3791459,0.14453822
0.37042195,0.1340462
0.37772003,0.14401342
0.38079068,0.14649905
0.382624,0.14669736
0.38543707,0.15121831
0.3726126,0.13811842
0.3713218,0.13729753
0.37407312,0.13497046
0.37449023,0.13443592
0.38264146,0.14357673
0.38633782,0.1519291
0.3762172,0.14501655
0.3759571,0.14092936
0.3833499,0.15164751
0.37903342,0.14452927
0.38565296,0.15055044
0.38442186,0.14817066
0.38154417,0.14453077
0.3894865,0.15365374
0.3786887,0.14092076
0.3735914,0.1382669
0.37836018,0.14028592
0.37742355,0.13834366
0.37777564,0.14523959
0.3718756,0.13412268
0.3764387,0.14034377
0.37448668,0.13630286
0.37706205,0.14126535
0.37711918,0.14219154
0.38219425,0.15079434
0.38503033,0.1498415
0.37576056,0.13626195
0.3866701,0.14793363
0.3869274,0.15071768
0.3794135,0.14526042
0.380438,0.14881058
0.38182575,0.1472228
0.37849233,0.1460633
0.37693843,0.13892147
0.37997612,0.1451333
0.38310263,0.14571428
0.37375626,0.13452137
0.37607473,0.13922834
0.37971383,0.14127518
0.3785939,0.1438266
0.37186846,0.13285317
0.38077614,0.14875858
0.3750235,0.1392274
0.38016003,0.14054741
0.37109578,0.14040975
0.37517232,0.14151809
0.39121285,0.15256083
0.37210438,0.1360978
0.37521982,0.13800982
0.37851757,0.14350793
0.37922284,0.1462152
0.37805572,0.14338236
0.37709928,0.14116646
0.386939,0.15623313
0.3815059,0.14578801
0.37647182,0.14180948
0.3804207,0.14800546
0.3873078,0.15098506
0.37830082,0.14647758
0.38390437,0.14712572
0.37756357,0.14015482
0.37571618,0.13854346
0.3739424,0.13969737
0.3814629,0.14508963
0.38292152,0.14773366
0.38297316,0.14537534
0.37827435,0.14403118
0.37435862,0.13972567
0.38122746,0.14944424
0.3743041,0.13971835
0.37685734,0.14100525
0.37696692,0.14032258
0.37803558,0.14379482
0.3829469,0.1506275
0.37386367,0.13965917
0.38137844,0.14240883
0.379206,0.14156312
0.37784508,0.1443317
0.3783581,0.13877422
0.37883794,0.13963218
0.37872732,0.14239205
0.3844359,0.1451755
0.38190198,0.14376599
0.38105342,0.14332876
0.3782556,0.13997646
0.3769541,0.1440738
0.3789239,0.14629148
0.38242382,0.1490469
0.38294607,0.14546557
0.3799185,0.14610206
0.386792,0.15035118
0.37839565,0.14476058
0.37240916,0.13568775
0.38848934,0.15907003
0.38439664,0.1509884
0.38022998,0.14544477
0.38530272,0.15345761
0.37714455,0.14134791
0.37450135,0.13776241
0.37488952,0.1417562
0.3731057,0.1366034
0.3835643,0.14642508
0.3814559,0.14422087
0.3813165,0.14632131
0.38259932,0.14790803
