parameter_1,parameter_2,parameter_3,parameter_4,parameter_5
-0.91866815,-2.7340407,-2.9731355,1.8885653,-2.762733
0.10946399,-1.9441407,2.959866,1.8993669,-1.6499879
-1.3151646,-2.5672276,2.5928235,-1.8490199,-1.9712787
-2.9203022,-1.6679872,-2.6448712,-1.7080237,-2.2314765
-0.8132417,-2.4813683,-2.538555,-1.6467144,-2.2831216
-0.43812317,-2.8409855,-2.7377467,-1.7504307,-2.5065632
-2.659615,-2.0177274,2.9450836,-1.8704535,-2.727244
-0.008796215,-2.8613176,-2.6561363,-1.6922693,-1.9784737
-2.0600793,-1.9551979,-2.6666496,-1.6882951,-2.3072746
0.6275836,-2.7956371,2.9301026,-1.9388517,-2.0950935
-1.6856192,-2.9550245,-2.9639268,-1.9676422,-2.7466252
-2.9041278,-1.7877562,2.7846534,-1.6056668,-2.2423513
-1.9978628,-2.1296973,-2.3557303,-1.5059791,-2.603949
-2.4131012,-2.1307535,2.3564303,1.6011819,-2.458958
-2.0923734,-2.0666146,2.9460535,2.0093184,-1.5161095
-2.0782125,-2.2895112,2.5035691,1.6176676,-2.2624025
-2.6943507,-1.9245328,2.820705,1.8132323,-2.4166338
-1.9156926,-1.873825,-2.7921703,-1.7914422,-1.8683728
-1.3133233,-2.2306511,-2.6103246,1.7727543,-1.9890026
-1.5217514,-2.4984963,2.700995,-1.7479932,-2.2133772
-1.408569,-2.939836,-2.792442,-1.86795,-2.2714484
-0.2677247,-2.765854,2.9895003,-1.9925423,-2.8282053
-1.1614605,-2.689674,-2.1342974,1.4626323,-1.5200458
-1.7348171,-2.5087218,2.6931834,-1.7634723,-2.8158875
-2.6773105,-1.9195325,2.595312,1.5996237,-1.9341733
-2.4240637,-2.8141189,2.8398776,-1.8083136,-1.2680078
-2.4467149,-2.2358272,-2.6880748,1.8272742,-2.5881202
-1.3900651,-2.0772333,-2.1997342,-1.5643305,-1.356819
-2.2671869,-1.8360672,-2.2134802,1.4423001,-2.2605643
-1.3622473,-2.6471658,-2.739051,-1.8384523,-1.6425635
-0.7271336,-2.8710163,2.742961,-1.8202741,-2.9649744
-2.4477625,-1.8630712,2.335358,1.5909461,-2.495237
-0.34012768,-2.7338665,-2.9406672,1.8556088,-2.530554
-0.8217902,-2.7481782,2.648924,-1.6651498,-2.1807866
-1.6543282,-2.2449794,-2.7984986,1.8102853,-1.5878644
-2.6603632,-2.1679153,-2.4997072,-1.5591947,-2.2526083
-1.0773371,-2.1437354,2.4179544,-1.4047587,-1.7508391
-2.4063275,-1.7996763,2.5555434,-1.6435176,-2.1153383
-1.3123481,-2.6309428,2.479765,1.6700562,-2.4796243
-2.068991,-2.628388,-2.9320729,2.0494192,-2.2694466
-2.9460022,-2.300568,2.2963302,-1.6767768,-2.124641
-0.91548216,-2.9087,-2.8575764,-1.9372169,-2.7269235
-1.5677768,-2.1214802,-2.8970182,-1.8796532,-2.4746408
-1.8320367,-0.6546958,-2.6546073,1.9501959,-0.5191996
-1.6149446,-1.8469704,-2.985667,2.020683,-1.9456027
-1.9404999,-2.5825315,2.6294115,-1.7860508,-2.7477314
-1.8205112,-2.185199,2.9368005,1.7733818,-1.9710813
-2.907869,-2.1930232,-2.64117,1.7825701,-2.493043
-1.2033966,-2.9228292,-2.9266229,-2.0535846,-2.5218716
-1.9360111,-2.1788418,2.5036194,1.3842744,-1.6078143
-0.06839296,-2.3925421,-2.6314678,-1.5861092,-2.0386722
-2.7816055,-2.00883,-2.4417722,-1.6946082,-2.358705
-2.9607766,-1.7812029,-2.8546517,-1.840479,-2.4559102
-1.0541774,-2.3854537,2.2156506,-1.6918663,-1.0923252
-0.7468838,-2.4685686,2.9630432,1.8633149,-2.288226
-1.1191934,-2.5858293,2.6007628,-1.6943601,-2.3149464
-0.9216127,-2.6762562,2.499325,-1.6438503,-2.7121737
-1.7622209,-2.3500195,-2.2702267,-1.4921379,-2.5908895
-1.4527141,-1.3725548,2.7513962,2.4094894,0.14525342
-0.6854309,-2.1910164,-2.8588939,1.8007159,-2.5454745
0.20014644,-2.9730313,-2.8935301,-1.8498988,-2.5399938
-1.3884959,-2.0603044,-2.4891973,1.7310203,-0.80766225
-1.1784129,-2.8864648,2.5196817,1.6339505,-2.770091
-2.1187758,-1.9688647,-2.799477,-1.8433615,-2.6050358
-2.512343,-2.681858,-2.9510114,-2.2149503,-1.6254305
-2.557994,-2.012841,-2.7549725,1.8461725,-1.9245683
-2.2813828,-2.8164349,-2.6938999,-1.8609263,-2.888382
0.011506379,-2.9809003,-2.7069404,-1.7200313,-2.90616
-0.6814532,-2.342195,2.7182722,-1.8260257,-2.0243328
-2.783997,-2.1251686,-2.4173188,1.5674306,-2.5383637
-2.7053275,-1.9464325,2.9293013,1.860247,-2.0034418
-1.33355,-2.337059,2.5123112,1.6905291,-2.230811
-1.1484812,-2.369918,-2.584734,-1.8217487,-1.7993515
-1.66693,-1.9850425,2.8124332,-1.7871472,-2.5724084
-2.1581955,-1.799016,-2.7775888,-1.7030119,-2.5033426
-1.2446089,-2.5980155,2.1081753,1.4014171,-2.2897787
-0.20967531,-2.8830895,-2.9030244,1.8829628,-2.6946833
-2.3093834,-2.060711,2.5072398,-1.695107,-2.6259606
-1.6168381,-2.34912,-2.7942648,1.7896075,-2.487148
-2.3398945,-2.1714988,2.9021251,-1.9325297,-2.382414
-0.33912775,-2.6215782,-2.9992259,-1.7687464,-1.6093236
-1.5460914,-2.2602725,2.9612927,-1.9199855,-2.8366864
-1.7206298,-2.777239,-2.638973,1.7915347,-2.795034
-2.6417658,-1.9097012,-2.7012885,-1.843608,-2.4864812
-2.9828792,-1.0997031,-2.6753278,1.5959264,-1.44057
-1.8563061,-2.9692006,-2.1463957,-1.4947765,-1.6440413
-2.475106,-2.3162642,2.5050893,-1.6701498,-2.3988802
-1.2194421,-2.7350664,-2.727125,1.7526714,-2.956575
-1.0326912,-2.6344855,2.7859957,-1.8683245,-2.570088
-0.35120723,-2.7723935,-2.9038532,-1.8763208,-2.9435754
-1.5664752,-2.253318,2.8078194,-1.8738164,-2.228379
-2.5311356,-2.1003191,-2.293229,1.5312037,-2.462286
-1.1122098,-2.7583199,-2.7348223,1.8522924,-2.3338387
-0.7468419,-2.6168432,-2.729855,1.745822,-2.6617203
-0.62279373,-2.3830645,2.687492,1.6860315,-2.3893597
-0.8890806,-2.7569478,2.6402745,-1.747699,-2.4258456
-0.45488042,-2.8288026,2.499431,-1.5613536,-1.9440293
-2.3667495,-2.4358258,2.6027858,1.7650647,-2.6100674
-2.760595,-1.7018281,2.6417406,-1.5920725,-1.9814782
-1.6538185,-2.691117,2.7394829,-2.0141728,-1.6966218
-0.15815008,-2.885478,2.5493596,-1.686078,-2.2400115
-0.3848845,-2.8137965,2.769363,-1.8245912,-2.505785
-0.82274383,-2.8348434,-2.973666,-1.9392205,-2.6035285
-2.8198822,-2.0006166,2.2815182,-1.4645244,-2.3713408
-2.4315484,-1.9904172,2.7318342,-1.6548407,-1.991737
-2.6944022,-2.3641682,-2.5576458,1.6845771,-2.7131946
-2.8377616,-2.1863987,2.7245557,1.5678397,-1.7193214
-0.9515486,-2.8780956,2.370608,1.4526069,-1.5129653
-2.3777025,-2.0684159,-2.2616882,1.4972818,-2.2034185
-1.3303096,-2.683291,-2.4081376,-1.5908686,-2.6767006
-2.3862243,-1.8646958,-2.6889153,1.8258969,-2.686255
-2.420361,-1.6029404,2.616318,1.7119025,-1.5725356
-2.075056,-2.4713378,2.9750516,-2.0355778,-2.681088
-0.61868274,-2.86999,-2.9311662,2.013995,-2.4824705
-2.7921014,-1.7365698,2.832432,1.8384376,-2.174516
-2.6436248,-2.1493046,-2.4469862,-1.7114172,-1.6145792
-2.641063,-1.8302318,2.4589992,1.565229,-2.7715724
-1.6111372,-2.3300889,-2.281441,-1.4989866,-2.7162569
-1.101007,-2.6210313,-2.8773232,1.9674636,-2.10268
-2.275958,-2.3404865,2.6975021,1.685867,-1.7469622
-1.3341498,-2.3781326,2.6611786,1.720111,-2.954631
-2.3387794,-2.2453318,-2.6471107,-1.8189073,-2.756306
-1.3328925,-2.736716,-2.5872846,1.8569359,-2.3617287
-1.9537466,-2.0169535,2.6372385,1.6906085,-2.936296
-2.917288,-0.6436445,-2.3381917,-1.7587872,-0.7421553
-2.534947,-2.0014555,-2.1673238,1.3947315,-1.8815027
-0.42736036,-2.7088993,2.7952073,1.828294,-2.2992418
-0.58603543,-2.735758,-2.70635,-1.8488724,-2.450211
-1.0585483,-2.4833102,2.6798396,-2.0308394,-1.4165851
-1.0606437,-2.767091,2.7235322,-1.9084418,-2.4388046
0.5252407,-2.6363308,2.9392726,1.6935619,-1.9352939
-2.49605,-1.9714528,-2.5577302,-1.71234,-2.3978996
-0.9473374,-2.828421,-2.6464329,1.6685337,-2.6479511
-2.966521,-1.452846,-2.9147391,1.9438816,-2.61738
-1.4559469,-2.5410464,2.4963152,-1.6916568,-2.6773007
-1.2931502,-2.7135417,-2.3212073,-1.556105,-2.248849
-1.6331314,-2.6038623,-2.9631417,1.7849041,-2.2758157
-1.8231304,-2.2385066,-2.8729177,2.0020082,-2.2380314
-2.6695917,-2.1070535,-2.846555,-1.8167592,-2.5644777
-1.3713849,-2.1102607,2.9891062,1.9186879,-2.5040977
-1.0735501,-2.4266226,-2.8812532,1.8026303,-2.0617454
-1.744965,-2.5273123,-2.9989524,-1.9446192,-2.967577
-2.6046383,-2.3421116,-2.2069438,1.6851724,-1.07141
-2.9328973,-2.0596066,2.592002,1.704066,-2.8525598
-2.172974,-2.3269587,-2.6632276,1.7895857,-2.6453948
-2.6362138,-2.1293375,-2.780153,1.7619101,-2.692787
-2.5283494,-1.1313859,-2.6803386,-1.9102942,-1.5822529
-0.9489387,-2.8865457,-2.3583913,1.6543971,-1.4128398
-1.571916,-2.1779761,2.7811992,1.6874498,-1.5866381
-2.6983519,-2.2929308,-2.3913836,-1.6185849,-1.8651761
0.16844422,-2.998465,2.0141048,-1.2934133,-2.1542127
-1.971376,-2.3365018,-2.0848262,1.377625,-2.7525456
-1.2993876,-2.813505,-2.8519676,1.9367027,-2.0844882
-2.6844354,-2.5808246,-2.7836056,-1.8399783,-2.1032357
-2.595146,-2.0466232,2.9198859,1.8160123,-2.4445965
-0.31536502,-2.817157,-2.6049035,-1.5567555,-2.3530233
-2.1861768,-2.4159846,-2.6239333,-2.0379183,-1.0372554
-0.36698318,-2.8614936,2.7492516,1.685556,-2.4471102
-2.9828632,-1.1677018,2.5948179,-1.6391997,-1.504847
-1.6859696,-2.3685045,-2.3536956,-1.5322067,-2.4760797
-2.9852684,-1.8465129,2.5648823,-1.5049827,-1.9112098
-1.6556185,-2.2675595,2.7391355,-1.6916571,-2.7587218
-1.8504312,-2.3809755,-2.6187322,-1.800184,-2.726863
-1.0414497,-2.722362,2.2312686,1.5746727,-1.1776677
-0.7771182,-2.9972324,2.763036,-1.8497858,-1.7639282
-1.8779792,-2.0565715,2.3114312,1.444928,-2.1183057
-1.4303696,-2.214357,2.499767,1.7014729,-2.097548
-1.2747418,-2.7249184,-2.5775807,-1.7673731,-1.7929671
-2.8998892,-2.1684642,2.7009885,1.7835897,-1.622487
-2.1601534,-2.1526644,-2.5131903,-1.5583997,-2.2392251
-1.9507444,-2.6767828,2.5405388,1.8575121,-0.9392508
-2.3645475,-2.3239455,-2.851819,-1.9004539,-2.686427
-1.9787983,-2.4522548,-2.4532006,-1.6939135,-2.5310404
-2.6128476,-2.0516922,2.2436318,-1.5232581,-2.6089528
-2.9110181,-2.5202594,-2.7306967,1.709572,-1.6238409
-2.9929204,-1.6528082,-2.6014779,1.6511431,-2.4424589
-2.4647279,-2.5800798,2.5840602,1.7999797,-2.0537672
-1.657229,-2.0724838,2.605792,1.6664675,-2.6802936
-2.5914378,-2.2929032,2.5217187,-1.6103203,-2.4784296
-2.368025,-2.7853887,2.9436493,2.0246885,-2.8402185
-2.3901677,-2.42564,-2.9823706,1.9847428,-2.5102277
-0.16237125,-2.8772576,2.6163456,1.7763642,-2.1600316
-1.6900861,-2.63079,2.5710256,-1.588634,-2.5126188
-1.9166365,-2.3882725,-2.4446545,1.6608942,-2.2799008
-0.7495676,-2.9596398,-2.317587,1.5333204,-2.9053974
-2.1179674,-2.6654072,-2.990975,-1.9392189,-2.8869696
-2.660688,-2.465577,-2.914237,-1.8740845,-2.7301512
-0.10454592,-2.9616773,2.7832518,1.8754221,-2.6510532
-1.9468268,-2.1246393,2.2009637,1.3536694,-2.254869
-1.3467784,-2.4228454,2.8140914,-1.8019309,-2.7946033
-1.9098306,-2.3358953,2.720419,1.7438155,-2.8968976
0.25811008,-2.2043698,2.4407125,1.4769887,-1.0925128
-0.8660885,-2.5251331,-2.8953116,1.8335714,-2.7099397
-1.403828,-2.6211035,2.5563154,-1.7284201,-2.6399827
0.9614644,0.5510509,-2.801497,-1.8504635,-0.29033804
-2.287818,-2.2968647,-2.5034597,-1.6861856,-2.2066555
-2.452538,-2.2849643,1.7638452,-1.0838237,-1.4216765
-0.1980325,-2.8151472,2.537994,2.0788167,-1.0468764
-2.0811708,-2.6623302,-2.4278483,1.5956863,-2.6962209
-1.9652742,-2.4054286,2.226962,1.4638131,-2.298803
-1.03791,-2.799415,-2.999936,1.9428399,-2.718085
-1.2047795,-2.7695062,2.829661,-1.9088075,-2.94696
-2.37201,-1.8045053,-2.6570795,-1.6406398,-2.4383113
-2.773467,-1.8008999,2.8852594,-1.954547,-2.4394588
-0.68736523,-2.8541243,-2.5693014,-1.7732078,-2.6148727
0.9070833,-2.6548562,-2.5648744,1.7237035,-1.4745271
-2.2371895,-2.0538774,-2.7021737,1.7661645,-2.186521
-2.6743777,-2.3679214,2.6147585,-1.7220938,-2.8043227
-0.82262254,-1.9318441,2.7807403,1.7249409,-1.510037
-1.6055048,-2.4470968,-2.3713644,1.4993541,-1.6639667
-1.025368,-2.808788,2.9413412,-2.0339,-2.1593285
-1.594527,-1.6304779,-2.771844,-2.0804846,-1.984901
-1.1824182,-1.9586842,-2.9856482,2.323001,-1.2967514
-2.9005604,-2.7129576,-2.6316254,1.9795609,-1.7265449
-2.8718665,-2.0034425,2.6576722,1.775222,-2.4566188
-2.5209668,-1.0666596,2.8768537,1.395129,-0.56380767
-1.5868402,-1.9141195,-2.8551645,2.4443898,-1.0915713
-2.561772,-2.2885137,-2.735413,-1.8490211,-2.6743007
-2.419193,-1.6050283,-2.7045844,-1.6405125,-1.6830606
-1.2327056,-2.368296,-2.5766866,-1.5076913,-0.9725227
-0.5736423,-2.882228,2.9169319,1.870214,-2.9703274
-0.81239694,-2.767341,-2.8109634,1.8472822,-2.6964657
-2.7804034,-0.9052766,2.1312995,1.5640532,-0.82745695
-1.3108765,-2.5091882,2.4413497,-1.6463599,-2.671575
-2.159386,-2.3807747,2.98664,-2.0107265,-2.4208446
-2.7164464,-1.8269535,-2.531581,-1.7110538,-2.4701211
-1.4871532,-2.0826924,2.7165978,1.8934928,-2.609819
-2.8426511,-1.7180383,-2.6948268,-1.7345706,-2.421834
-2.8462803,-1.9381886,2.3259716,1.5336163,-2.704286
-1.6991673,-2.6184826,2.7810605,-1.8468245,-2.6492043
-2.8929281,-2.6186965,-2.2380807,1.5228858,-1.6809117
-1.976211,-2.3944662,2.355888,-1.5488806,-2.8423078
-1.2881901,-2.2440546,-2.3834105,1.5255747,-2.3231773
-2.0102787,-2.2679672,-2.5002697,-1.6951966,-2.4485295
-1.3252112,-2.4527404,2.9759812,-1.9278983,-2.0558777
-2.1702783,-2.6749127,-2.381736,-1.5829512,-2.5700145
-2.968108,-1.9782834,2.176543,-1.4226472,-2.173655
-2.9890802,-2.5529747,2.284043,-1.5508937,-1.6447986
-1.2935059,-2.82748,2.287353,1.5373124,-2.3350527
-0.21652836,-2.3563797,-2.8028355,1.8017086,-1.5291568
-1.4887059,-2.5819314,-2.8160052,1.8210691,-2.5314076
-2.4277372,-1.862971,-2.7398617,-1.880261,-2.8924205
-2.2118046,-1.7873117,2.8522532,-1.846484,-2.0239773
-0.589731,-2.8913994,-2.829586,-1.8512837,-2.706254
-2.8147895,-2.2100742,2.4829133,1.7037344,-1.8133802
-0.025620222,-2.7936785,-2.8710327,1.9340379,-2.8333156
-0.70821786,-2.6687982,2.6064878,-1.7370046,-2.7862492
-2.9890642,-1.7499753,2.2142644,1.4771017,-2.6941023
-2.611588,-2.0951715,-2.94773,2.0157285,-2.8057632
-2.9996984,-2.9282494,-2.7760339,-1.5092163,-1.061028
-2.1482139,-1.2861483,2.7623608,-1.729507,-1.4148027
-2.0858169,-2.2957175,-2.9352891,1.9597205,-2.6860013
-1.0712395,-2.9406953,-2.4729335,1.6047031,-2.1446624
-1.3338757,-2.5755475,2.9506755,2.0790768,-2.6360157
-2.8970368,-2.4202852,-2.4572866,1.73603,-1.9664855
-2.2547219,-2.3988535,2.4577186,-1.696255,-2.3004017
-2.9631872,-2.64748,-2.9546037,2.090681,-1.6567806
-1.6922103,-2.313825,2.449295,1.5176975,-1.640605
-0.8783777,-2.9821868,-2.4372962,1.5707904,-2.4538665
-2.9383423,-1.9344618,-2.3115969,1.5266567,-2.41196
-2.9170742,-2.2370794,2.6656156,1.7316614,-2.7965677
-2.4869444,-1.7515095,2.7719808,1.7958064,-1.3353484
-2.8192668,-2.9137237,-2.6259189,-2.9538782,-0.752285
-2.5652728,-1.8948668,2.6699219,-1.7716758,-2.821362
-1.1138831,-2.6373918,2.9465837,-1.9253533,-2.951786
-2.5162504,-2.1585038,2.6126046,1.5201886,-1.301999
-2.3751569,-2.1977625,-2.100438,-1.3266011,-1.7610971
-1.7208695,-1.81476,-2.56614,-1.6587466,-2.4036574
-2.19821,-2.1660771,-2.9575903,-1.9248382,-2.0539505
-2.132003,-2.4912703,-2.446933,-1.5839579,-2.786536
-1.0123168,-2.7840362,-2.4833796,-1.6406285,-2.9384587
-2.8036618,-2.3581898,2.9029496,-1.9076996,-2.9591167
-1.4901633,-2.602671,-2.0894632,-1.3374132,-2.4374273
-2.0794318,-2.2280715,2.7756355,-1.8649002,-2.8159723
-2.4408793,-2.0222633,2.9721024,-1.7721615,-1.8045375
-0.05080995,-2.9275804,2.876821,1.8979312,-2.930793
-1.5797368,-2.4259293,2.4951239,1.6357706,-1.5691822
-2.7677002,-1.9480253,-2.2210584,-1.364954,-2.3818297
-1.7489457,-2.4643972,2.7721376,1.8575468,-1.743766
-1.4802325,-2.62435,2.4461646,-1.5749269,-2.3484373
-2.7724807,-2.2574723,-2.6407561,1.9598651,-1.4364505
-1.75644,-2.34914,2.418095,1.610675,-2.2131352
-2.3197913,-2.407741,2.5515728,1.7457659,-2.3951025
-2.3096442,-2.3346796,-2.5174356,1.6550447,-2.1057968
-2.16557,-2.24643,2.9328396,1.8491106,-2.79498
-0.4652347,-2.3363934,2.2390006,1.756902,-1.6045545
-2.6081955,-2.1523404,2.3753357,-1.5566857,-1.7538317
-0.9050771,-2.5624568,2.9389787,-1.8507134,-2.4987953
-2.6526477,-2.2546499,2.783121,-1.749419,-2.3134134
-1.6241158,-2.2280743,2.5885687,1.610192,-2.6426837
-2.3522365,-2.6799212,2.775157,1.8807198,-2.125381
-2.5364516,-2.173556,2.8194408,-1.8248193,-2.5859916
-2.3861976,-2.1466146,-2.6848717,1.6739981,-2.2327712
-0.7936075,-2.5678637,2.8913271,-1.8397089,-2.723127
-2.6477048,-2.3211217,2.983139,1.9628011,-2.4979239
-1.700202,-2.2008967,-2.4279022,-1.570646,-1.8470794
-2.3934293,-2.1969097,2.5668163,-1.7248327,-2.630037
0.7870151,-2.6494062,2.6111898,-1.8034407,-1.5155677
-1.4378064,-1.9825494,-2.430345,1.6776401,-1.8252263
-1.6525829,-2.5737667,-2.6280372,1.7971131,-1.8681731
-2.240068,-2.62514,2.7344759,1.8883456,-2.9215136
-0.34282368,-2.4775517,2.385301,1.5162874,-1.9189088
-2.4090493,-2.4943194,2.1853995,-1.4435035,-1.9383166
-2.0375066,-2.5701525,2.8982718,1.728185,-1.9546553
-2.2912588,-2.1135411,-2.8917456,-1.8965119,-2.9827828
-0.9180206,-2.6940296,2.8579476,1.842296,-2.8768663
-2.0307128,-2.444853,2.7704961,1.8219695,-2.2683356
-2.210664,-2.3085198,2.781382,-1.8007959,-2.6540241
-2.9464076,-1.9198458,-2.2816694,-1.4601524,-2.1465442
-1.8784506,-1.8494413,-2.5087428,-1.6778997,-1.5711666
-2.4325087,-2.0510793,2.9516673,-1.854818,-2.6565855
-2.6617398,-2.696109,2.3282828,1.4834648,-1.5870174
-2.884947,-2.2182395,2.9681888,-1.8790979,-2.4972932
-1.1316206,-2.4078944,2.1537428,-1.5616571,-0.9435318
-2.3725095,-2.066077,2.6397536,-1.8303764,-2.1839252
-2.3122323,-2.8776548,2.9268975,-2.1006389,-2.0517097
-2.4810784,-2.4345605,2.5689533,1.7892823,-1.5957904
-2.0610387,-1.9338602,-2.7944539,-1.7341034,-2.1585915
-2.4705663,-2.4995997,2.9981468,-1.9643936,-2.427385
-2.128638,-2.4045868,-2.3702192,-1.615491,-2.212364
-2.109602,-2.3884337,-2.5001929,-1.6386154,-2.5256777
-1.6280274,-2.3039393,2.3623087,1.5117458,-2.6892374
-2.199959,-2.7097607,2.9586408,2.0847046,-1.7648327
-1.4675684,-2.4288118,-2.677915,1.766196,-2.5682724
-0.48801562,-2.9217913,2.7022915,1.7030357,-2.4459379
-2.195567,-1.8089714,-2.549977,-1.6230764,-1.0959443
-1.4595298,-2.4824958,2.692647,1.6222955,-1.862763
-1.3267293,-2.6182969,-2.4104197,-1.5242096,-2.8846188
-2.2205565,-2.06949,2.7878323,1.8990932,-2.3595545
-2.383488,-1.7675456,-2.6492562,1.669752,-2.5183134
-1.0908607,-2.7153172,-2.688455,1.7893859,-2.7171862
-1.3795805,-2.3680148,-2.096046,1.4216896,-2.1937563
-2.5186794,-2.176586,-2.90975,1.9714757,-2.992355
-1.5529866,-2.62881,2.6904325,1.7457349,-2.6426728
-2.958859,-1.7803557,2.1796556,1.3802508,-2.5191731
-2.1679068,-2.387685,-2.4459167,1.7001975,-1.7655412
-1.3098732,-2.7001052,2.9851553,1.9878315,-2.390495
-1.6330541,-2.5821764,2.6622272,1.6987071,-2.261406
0.7547244,-2.550906,2.9304128,-1.8750833,-1.6537821
-1.1787338,-2.7407596,-2.4252422,1.6063894,-2.452501
-0.7599961,-2.714409,-2.4037251,1.5241618,-2.7638412
-1.6322798,-2.986856,2.83312,1.9078764,-2.6421838
-2.9600627,-2.1552117,2.7579606,1.7271408,-2.9089003
-1.415363,-2.4002097,-2.9719427,1.8898703,-2.8957846
-1.1408037,-2.6983547,-2.6338212,-1.7310114,-2.8844132
-0.5392755,-2.6990397,2.576288,-1.7638636,-2.2368321
-2.0139105,-2.352426,-2.6296926,-1.6826901,-2.1664066
-2.6978476,-2.20818,-2.9453824,2.0123107,-2.0181987
-1.4115062,-2.562561,-2.9133048,-1.9806627,-2.9068048
-0.6689217,-2.9416847,-2.9578853,1.9591018,-2.5563521
-1.1959035,-2.6936455,-2.727283,-1.7761085,-2.98376
-2.1630003,-2.5849783,-2.6450498,-1.888999,-2.112824
-2.7837293,-1.7951581,-2.4725544,1.4983946,-2.1661484
-0.7367722,-2.9666057,-2.7083876,1.7564666,-2.5627668
-1.2382748,-2.7689838,2.8794124,-1.8424263,-2.203554
-1.8519717,-2.3673007,2.4701545,-1.6429213,-2.7353597
-2.328655,-1.8863409,2.8380952,-1.8669482,-2.541569
-1.618619,-2.48675,2.870825,-1.7664042,-2.206891
1.423315,-2.8864298,-2.7553167,1.8245854,-2.1204975
-1.0274268,-2.9901047,-2.9122682,1.9691026,-2.9095602
-2.1405375,-2.1669226,-2.3798842,1.544941,-2.2547584
-2.0411613,-2.6354973,-2.6543195,-1.7657624,-2.5578542
-2.2074676,-2.616009,2.9180639,-1.8288032,-2.0683217
-2.7221437,-2.450272,2.8895295,2.238317,-2.2319903
0.95933175,2.6091218,-2.9667728,-1.9989213,-0.21209764
-1.1654358,-2.3329816,-2.824445,1.8165929,-2.159203
2.0509262,-2.832066,-2.8500981,1.6330628,-1.7174579
0.22209707,-2.997544,-2.678199,1.6109797,-1.5707865
-1.5493008,-2.4660368,2.5586581,1.735736,-2.15078
-2.3995078,-2.2162426,-2.8239112,-2.0602164,-1.7248458
-2.0315838,-2.3720918,-2.8090842,-1.8726435,-2.972463
-2.7986572,-2.56157,-2.8011832,-1.817794,-2.0232117
-1.6172732,-2.427582,-2.2031288,-1.500432,-2.6535954
-2.3067415,-2.7328107,2.8452497,1.8595307,-2.7022223
-2.9378488,-1.7709368,2.4779017,-1.5731279,-2.4514246
-1.4635329,-2.61571,2.6938546,-1.7617509,-2.6284938
-2.5636473,-1.6166857,2.8158216,-1.9066519,-1.5942833
-2.4663966,-2.2289991,2.739497,1.9570881,-2.6115606
-0.47274566,-2.465328,2.3651326,-1.4337636,-2.1495047
-1.5965036,-2.8836164,-2.5194678,1.7540413,-1.8437401
-1.6285942,-2.999764,-2.8630338,2.1318398,-1.770967
-2.8293262,-2.127329,-2.6783721,1.8045003,-2.760866
-2.9466598,-2.1880274,-2.9211051,-1.8497007,-2.327924
-2.1430326,-2.2185924,2.994176,-1.9668846,-1.542931
-2.50175,-2.2226143,-2.4323812,1.585752,-1.7096254
-1.7190497,-1.5678588,2.682587,1.6527619,-1.3830981
-1.4458164,-2.331901,-2.8598173,-1.8053713,-1.6857016
-1.6320857,-2.342099,-2.7995398,1.8231922,-2.5377936
-1.232316,-2.2044573,-2.597504,-1.5792675,-0.86146843
0.743821,-2.987002,-2.4446998,1.5959277,-2.0164735
-2.1010554,-2.1129825,2.426089,1.6070772,-2.2440913
-2.357523,-1.6969,-2.936167,1.8565887,-2.7843792
-2.5516808,-1.7710348,2.3284073,1.4096382,-1.797021
-2.1909392,-1.6853664,2.887504,-2.1191385,-2.4797919
-0.34201437,-2.2835789,-2.6723773,1.6949863,-2.0309696
-2.2316966,-2.1651268,2.2214236,-1.4520792,-1.8608277
-0.56466615,-2.661193,2.3164039,-1.6274487,-2.1950529
-2.1555705,-2.3813317,-2.3326867,1.5085776,-2.1976109
-1.6337882,-1.9187744,-2.5916452,1.5185834,-1.3264071
-2.7555618,-1.6743069,2.8866217,-1.891722,-2.7229376
-2.7534063,-1.904047,2.9305341,-1.839495,-2.3421445
-2.913461,-2.192856,2.1737244,-1.5434251,-1.8592722
-2.4799714,-2.6186845,-2.9002433,1.9631835,-2.314005
-2.4591365,-2.0196192,-2.5008411,-1.6167774,-2.7905421
-1.6053352,-2.3717737,-2.4206207,1.576979,-2.4005952
-0.74916744,-2.6558113,2.776341,1.8242084,-2.6268718
-1.8720834,-2.380012,2.7003071,1.7344857,-2.983884
-0.8084474,-2.8733528,-2.7172828,-1.8096826,-2.8209884
-0.6838226,-2.5580409,2.628106,1.702844,-2.2581196
-2.5569408,-2.2620645,2.6748862,-1.8661047,-1.9396249
-2.8389592,-2.0837812,2.421402,-1.5249109,-2.1223814
-1.2191305,-2.3317013,2.9045045,1.763965,-2.7243683
-2.686035,-1.6807199,-2.3973455,-1.5448415,-2.4821424
-0.6306174,-2.794118,2.4706903,-1.5556337,-2.5646386
-0.93915313,-2.9397538,-2.8474116,-1.8712331,-2.4641364
-2.8803766,-2.1874824,-2.7866156,-1.9384302,-2.2875435
-2.492138,-2.0351233,2.749937,-1.7942185,-2.8492563
-1.5618978,-2.8888874,2.7308471,1.8348719,-2.9402592
-2.3651338,-2.492916,-2.9107757,-1.8906318,-1.9950114
-2.7487423,-1.7039707,2.3325186,-1.5054224,-2.6398835
-1.7306985,-2.7876182,-2.5258358,1.5127105,-1.2539471
-0.5481419,-2.833854,2.3128424,-1.5893685,-1.2165844
-1.5659686,-2.5350788,-2.2211664,-1.4855447,-2.70672
