$\beta$,$\gamma$
0.31200948,0.11637539
0.31396464,0.12020875
0.30991724,0.11345268
0.3149586,0.120721556
0.31289315,0.11346212
0.3144998,0.11993796
0.3095429,0.114329174
0.3085891,0.112608954
0.3058901,0.111403845
0.31144086,0.11354945
0.30948687,0.115239
0.3077013,0.11115634
0.31255803,0.113561146
0.31121257,0.116743855
0.30438054,0.11098246
0.31307065,0.119168356
0.31194395,0.11632252
0.31417674,0.11895867
0.3080408,0.11281708
0.313343,0.11785413
0.31414083,0.119056925
0.31192836,0.117838845
0.31056488,0.116274655
0.30971327,0.113058425
0.3154819,0.1168517
0.31189057,0.114397444
0.30867475,0.11589711
0.306211,0.10881319
0.31194717,0.11643112
0.30974814,0.11099929
0.31246692,0.11729442
0.30906335,0.11243769
0.31056726,0.11790669
0.31729442,0.118746504
0.31010497,0.11586934
0.30751252,0.113908075
0.31732827,0.12057607
0.31150597,0.11588584
0.31208652,0.116912425
0.31285533,0.11553702
0.31318334,0.118379936
0.30867052,0.114508316
0.31080776,0.11522603
0.32206073,0.12839767
0.3122314,0.116305985
0.3040722,0.10983181
0.31332722,0.11824639
0.3131474,0.117838845
0.3049337,0.10670756
0.31073138,0.11466568
0.3147542,0.115855865
0.31334835,0.11815973
0.31328338,0.11760693
0.314325,0.11699965
0.31043017,0.116378464
0.31058857,0.11533075
0.3065308,0.11346907
0.30944768,0.11565302
0.31234428,0.11789848
0.31304657,0.115793206
0.31307614,0.114234924
0.31546152,0.11996129
0.3082067,0.11394572
0.3079611,0.11172431
0.318039,0.12197301
0.31679815,0.121747985
0.32014936,0.12528655
0.30732316,0.11281781
0.3098664,0.11475287
0.31258664,0.11886939
0.30865207,0.11193259
0.30989784,0.11457629
0.3081964,0.11207279
0.31063902,0.11589012
0.3073382,0.10862835
0.31219345,0.117531046
0.30850843,0.115642816
0.3112851,0.12027574
0.3070986,0.11194898
0.31330287,0.11716476
0.3112249,0.11462263
0.31631708,0.11633028
0.31332558,0.11561674
0.3122835,0.11705191
0.31620997,0.11749253
0.3063049,0.11090107
0.3144312,0.11764358
0.312917,0.117205806
0.3136931,0.11969368
0.31107697,0.11662879
0.3158757,0.12110078
0.30562562,0.11288494
0.31378952,0.12090187
0.30726862,0.11384487
0.30590835,0.10976835
0.30788612,0.11223132
0.31472582,0.118708685
0.3093286,0.11123667
0.3113924,0.11752043
0.3136265,0.12057446
0.31383064,0.11652398
0.31324506,0.117623895
0.30985463,0.114260964
0.31176355,0.11709992
0.31419876,0.11778197
0.30949682,0.116523504
0.30880895,0.114759214
0.31629083,0.120787516
0.3148749,0.12165316
0.3156943,0.12168316
0.31460547,0.11654259
0.31415486,0.11814751
0.30579543,0.11256563
0.3203279,0.123773046
0.3090399,0.11432181
0.31118345,0.11515479
0.31657246,0.12148978
0.3095716,0.1111473
0.3080466,0.11434223
0.30832765,0.11098969
0.32013318,0.12107108
0.3125104,0.11939285
0.3141814,0.1163211
0.31216785,0.11879388
0.32272837,0.12582813
0.30795425,0.11201105
0.30502686,0.111671366
0.30939737,0.11574709
0.3155652,0.12271588
0.31200233,0.11517442
0.3098608,0.11262587
0.3180866,0.12177586
0.31256318,0.11417287
0.31107444,0.11480001
0.31441432,0.11978898
0.31242865,0.11483982
0.3038671,0.11079195
0.31273493,0.11644208
0.30840495,0.1141913
0.30858156,0.11230619
0.30965567,0.11375978
0.30953002,0.11457643
0.31418452,0.1177645
0.31498292,0.11776967
0.31276223,0.11753301
0.31786573,0.121279694
0.30927333,0.11220253
0.3157806,0.11860043
0.31400064,0.11995471
0.30581546,0.11017472
0.3091514,0.11459432
0.31324804,0.11862132
0.31579086,0.12063691
0.31435367,0.11937859
0.3088606,0.11238778
0.3075199,0.11114261
0.31192487,0.11624915
0.30935326,0.11527376
0.30479982,0.10749731
0.31178445,0.11470092
0.31520918,0.11967074
0.30859822,0.11038402
0.31790262,0.12052327
0.3180533,0.12144341
0.30981043,0.11368294
0.3058989,0.11263161
0.31149966,0.11499053
0.3093152,0.11257848
0.31980076,0.12543635
0.30498284,0.111197025
0.31197995,0.115891784
0.30944002,0.113716125
0.31452787,0.11962205
0.30848065,0.11068099
0.32052225,0.123860314
0.31713095,0.11933861
0.31926474,0.12312727
0.31338426,0.11875613
0.31937328,0.12360278
0.3144087,0.11589866
0.31225598,0.11956639
0.31554708,0.12256808
0.31302464,0.117267996
0.30752772,0.110098526
0.31039497,0.11259153
0.3136724,0.116169386
0.30723235,0.11085526
0.31283882,0.11330423
0.30775198,0.11403051
0.31221068,0.117263496
0.30731434,0.11207888
0.3138736,0.11836805
0.31439966,0.118880294
0.30666456,0.11191944
0.3133981,0.11699781
0.31178695,0.11480711
0.31475335,0.118098706
0.31496084,0.119113594
0.31020987,0.11476389
0.31950203,0.120918475
0.3099922,0.11467765
0.3083849,0.11656669
0.3091699,0.11255664
0.30994245,0.11295545
0.31160584,0.1153794
0.31419498,0.1183435
0.30972588,0.1111949
0.30958623,0.11498908
0.31293878,0.11599058
0.3086056,0.113358535
0.3086136,0.11303417
0.3082429,0.11165127
0.30623162,0.11020181
0.30923042,0.11518774
0.31259033,0.116789706
0.31290272,0.11702473
0.3120295,0.11680552
0.30932358,0.11155375
0.3102205,0.11333875
0.31307146,0.11532481
0.31123173,0.116554655
0.31547943,0.12109559
0.31695282,0.12157676
0.30756196,0.113441266
0.31048208,0.11695106
0.30830494,0.11267859
0.31123984,0.11566295
0.31522733,0.12328453
0.3092122,0.11433151
0.30667496,0.114556484
0.3194886,0.12527962
0.31138152,0.11277801
0.3136024,0.11933363
0.3129275,0.12071681
0.31081608,0.11424002
0.30861014,0.113231204
0.30827418,0.11156859
0.31187594,0.114246584
0.31174034,0.11680388
0.30982608,0.116134465
0.31652194,0.12485587
0.31357792,0.11600288
0.30771804,0.110155344
0.3101741,0.11721452
0.31198,0.11529844
0.31571975,0.12272183
0.3090424,0.11250378
0.30921894,0.111607805
0.30758876,0.10972887
0.31611425,0.116495006
0.3124587,0.11537459
0.30621353,0.1058946
0.31000808,0.112075835
0.3067405,0.11273612
0.31438935,0.11711323
0.30961382,0.11445722
0.3117384,0.11633278
0.3125974,0.1167224
0.31034648,0.11272091
0.31138638,0.11503814
0.3127966,0.11499125
0.30995223,0.1141003
0.31342992,0.120068446
0.31622964,0.12156372
0.31476116,0.12070389
0.31065953,0.11488711
0.31120512,0.1169
0.31217414,0.119534925
0.3057143,0.110651486
0.31102496,0.115292095
0.3128638,0.118889764
0.31276953,0.11266054
0.3176236,0.12384741
0.30791336,0.11179588
0.31016755,0.118168354
0.3083847,0.1122985
0.31448826,0.12127649
0.31252846,0.11625983
0.3124196,0.11763329
0.31438178,0.117353275
0.31457418,0.11839159
0.3066357,0.11113792
0.31127074,0.11313352
0.30622724,0.11024578
0.31042805,0.11417293
0.30666143,0.111146614
0.30977595,0.11477114
0.3140261,0.11777346
0.3098555,0.11422153
0.30849662,0.116627395
0.310605,0.11184934
0.31026104,0.11352165
0.3058689,0.112346955
0.30408108,0.10850969
0.31013754,0.11315378
0.3053462,0.11146477
0.31159848,0.117622435
0.31444713,0.11730136
0.3089662,0.11429219
0.31266087,0.11718683
0.3092045,0.11499086
0.30973712,0.115122676
0.31737235,0.12360661
0.30880713,0.115199715
0.31222335,0.114669286
0.30803788,0.115423776
0.31390643,0.115809
0.31002048,0.11706885
0.31521136,0.12148337
0.30871773,0.11545865
0.30850047,0.11206403
0.30680412,0.110380724
0.3093759,0.11225452
0.31332606,0.11570261
0.31598154,0.12204448
0.31128272,0.1197689
0.3110916,0.115469694
0.30971894,0.11621967
0.3119159,0.11373876
0.31125057,0.11324554
0.31060484,0.11814213
0.3172163,0.11810639
0.30988324,0.11588487
0.31526786,0.11912143
0.31344467,0.119065665
0.3163398,0.12609482
0.30889583,0.111089416
0.31055522,0.1139414
0.3162084,0.12181195
0.3176438,0.11542678
0.30670643,0.11319096
0.30661824,0.11279519
0.30946735,0.11633405
0.31178722,0.11658661
0.30915514,0.11494315
0.31859317,0.1224018
0.31106097,0.11863804
0.31397325,0.122316584
0.30857447,0.11094966
0.31402102,0.11603602
0.3122247,0.116364285
0.31189933,0.11317377
0.3051062,0.108725846
0.31149167,0.11701454
0.30914745,0.11418425
0.31280053,0.11974872
0.31224626,0.118285164
0.31979603,0.12456344
0.3082259,0.111975834
0.31012577,0.11410895
0.30835825,0.11055635
0.3180153,0.12354559
0.31497726,0.1186321
0.31405428,0.118814245
0.31388515,0.11928962
0.30885652,0.11188102
0.31344295,0.12000288
0.30984315,0.11528011
0.3131917,0.11719588
0.31570718,0.12008451
0.3134152,0.117469415
0.31448388,0.12033064
0.3091881,0.11521471
0.30847675,0.1156179
0.31200537,0.11521746
0.30622655,0.10993566
0.3129625,0.112885155
0.30743903,0.11303794
0.31772864,0.12148824
0.31303456,0.119878575
0.31503376,0.12199409
0.31188795,0.11531785
0.3158069,0.11886972
0.3041397,0.11131719
0.31270394,0.11866893
0.30725688,0.11263954
0.31158984,0.1168212
0.30770737,0.112794034
0.3058956,0.110304594
0.3123429,0.11574278
0.30523583,0.10997244
0.30843174,0.11116964
0.3085021,0.113018
0.30682573,0.112389095
0.3090639,0.11713828
0.31272525,0.11684909
0.3135065,0.117999576
0.3097532,0.11470814
0.3139757,0.11719728
0.31285948,0.11712681
0.31510097,0.12132932
0.31297278,0.119010575
0.31472188,0.12194928
0.30754724,0.11348588
0.3110319,0.11606875
0.31554827,0.11890167
0.30831087,0.11339211
0.31366125,0.12164124
0.30882478,0.11496293
0.3130695,0.11845992
0.3093693,0.11422754
0.3102007,0.11406418
0.3101311,0.1141815
0.3106005,0.11500726
0.31370085,0.1159007
0.30879393,0.1120815
0.30991971,0.116375744
0.31599864,0.11799896
0.3065561,0.113297336
0.31671387,0.11835735
0.31253463,0.117641225
0.31201565,0.114418015
0.30596116,0.111410804
0.31051466,0.11175878
0.3060331,0.11138584
0.310734,0.11466423
0.30930966,0.113084845
0.31438538,0.11813371
0.30972248,0.11282795
0.31037828,0.11605257
0.31152132,0.11399759
0.312088,0.11682649
0.318662,0.12207358
0.3138872,0.11884748
0.3114021,0.11664283
0.3073172,0.11403242
0.31970263,0.12562181
0.3142581,0.1171155
0.30881217,0.11336689
0.3116639,0.11496907
0.31171718,0.11760485
0.31684482,0.12388131
0.313411,0.11866831
0.30690205,0.11350089
0.31281227,0.11732594
0.30837497,0.11314458
0.30898044,0.115136534
0.31202176,0.11509353
0.311114,0.114032306
0.3115312,0.118215814
0.30691826,0.11328118
0.31407264,0.11607891
0.3155288,0.11647198
0.31155443,0.11174437
0.31043425,0.11685287
0.31203774,0.11637497
0.3067596,0.112662874
0.31370142,0.12142346
0.3133906,0.11958777
0.30923167,0.11465961
0.3112755,0.11450032
0.3104739,0.11821237
0.31339458,0.118490905
0.30704302,0.115223035
0.31171548,0.118713446
0.31106287,0.11236241
0.31556976,0.11743497
0.30982888,0.116876915
0.30581808,0.112040885
0.31473994,0.119555786
0.31215674,0.11583145
0.31448877,0.118777685
0.30899185,0.1136608
0.31385678,0.11714937
0.31331298,0.11852642
0.31234428,0.115837745
0.31634197,0.11952284
0.31819707,0.123739265
0.30846697,0.11500298
0.31598142,0.119869374
0.30936986,0.11425157
0.3033917,0.110066004
0.31213602,0.11803478
0.3193787,0.12413016
0.31319368,0.12000626
0.30794632,0.111183584
0.31020698,0.11851797
0.31233454,0.117127195
0.3076011,0.11198907
0.30769086,0.11302867
0.31138346,0.11915137
0.31508783,0.11955422
0.31446114,0.11958107
0.31578773,0.12055451
0.31238198,0.11442576
0.30506557,0.11143134
0.31117126,0.11549838
0.31188935,0.11553771
0.31272805,0.116340235
0.30997956,0.118085496
0.3069202,0.112381935
0.31176606,0.11539871
0.30104527,0.10838768
0.30816582,0.11274913
0.30554515,0.1128693
0.31294712,0.11509048
0.31208876,0.11777644
0.31551653,0.11859186
0.3048872,0.10989261
0.310294,0.1121898
0.3120245,0.11423724
0.32073474,0.12435819
0.3102564,0.11410057
0.31721672,0.12324481
0.31056604,0.11587595
0.31889427,0.12329456
0.31007925,0.1135046
0.3094914,0.117350586
0.31513438,0.119846195
0.31055486,0.11431642
0.31174442,0.11717658
0.31040356,0.11442767
0.31634223,0.122058794
0.31554812,0.1223903
0.3091227,0.11389069
0.30844048,0.11459561
0.309036,0.115413375
0.31266397,0.117257066
0.30625856,0.10920694
0.30956185,0.11590317
0.30870122,0.11489835
0.30987823,0.117983006
0.3126256,0.117296465
0.31186044,0.11667429
0.3136737,0.120064095
0.30828616,0.1144722
0.31507134,0.11912333
0.31327572,0.12030112
0.30865172,0.114559054
0.30847993,0.11510843
0.30643547,0.11218884
0.30581608,0.10913981
0.30419624,0.10903136
0.31652567,0.12264308
0.31496498,0.12046311
0.31423685,0.11929511
0.3135182,0.11458263
0.310312,0.11459432
0.3167896,0.12426492
0.30866942,0.1166428
0.30627054,0.11376181
0.3115173,0.11699326
0.3130745,0.117994376
0.30784306,0.11500024
0.3097654,0.11755644
0.31222308,0.12184329
0.3075721,0.11199573
0.3103683,0.116022244
0.30838448,0.11437568
0.31182235,0.11608633
0.31626973,0.119432114
0.30554238,0.11104011
0.30811676,0.11374229
0.31548133,0.12053646
0.31768104,0.12008878
0.30567414,0.11027031
0.30534855,0.10704256
0.30813888,0.112965465
0.31209993,0.116428755
0.31211218,0.112635694
0.30953807,0.11432394
0.31619102,0.119269885
0.30742043,0.11078788
0.30794716,0.11143875
0.30863994,0.11263486
0.31193376,0.1137523
0.3105341,0.11769411
0.3090798,0.11391484
0.31122276,0.11683424
0.31056136,0.11222453
0.3126743,0.11821195
0.30520186,0.11029478
0.31339985,0.11632218
0.3172389,0.12177765
0.3092223,0.11004714
0.3153276,0.12006742
0.3140048,0.12086037
0.30913544,0.11218721
0.3121282,0.122380175
0.30432555,0.10896023
0.31087226,0.11597885
0.31177023,0.115196005
0.31199276,0.11748054
0.3139743,0.120825306
0.31335336,0.11960605
0.31673738,0.120632485
0.30748296,0.11302328
0.31010398,0.11427641
0.30705777,0.11189153
0.3092764,0.111083664
0.31530803,0.11948956
0.3140173,0.11853538
0.3090892,0.112269916
0.3037259,0.10870646
0.31586817,0.11890436
0.31092462,0.115474015
0.3118101,0.11575321
0.30805612,0.11408376
0.31284267,0.117612086
0.3074368,0.11112685
0.3084756,0.11210248
0.31200084,0.11602559
0.30755416,0.11188574
0.30854085,0.11459787
0.3134403,0.11847102
0.30663067,0.112631746
0.3123393,0.1168266
0.3106935,0.11418463
0.31076157,0.11583388
0.3083456,0.11203616
0.3111742,0.11384253
0.30592987,0.11058321
0.31041083,0.11585625
0.315321,0.120783776
0.30915758,0.111943826
0.30897433,0.11305346
0.30534768,0.11161683
0.31220576,0.11878827
0.3128853,0.116374165
0.31058618,0.115083426
0.3098652,0.1169816
0.3085759,0.11113034
0.3189366,0.124932185
0.3112567,0.11350293
0.30760783,0.11350961
0.31410936,0.11738842
0.31184137,0.11897492
0.3116994,0.11743484
0.3215947,0.12634149
0.3145831,0.11772422
0.31308544,0.11847243
0.30435336,0.1073024
0.30826458,0.111586414
0.3042833,0.11276031
0.30888826,0.113156095
0.30389088,0.107709035
0.31239378,0.117114715
0.3112269,0.11702314
0.31208178,0.11328791
0.3132895,0.11730991
0.31414172,0.120078295
0.31125164,0.11574364
0.31313446,0.11852387
0.31336477,0.11870473
0.3106704,0.11767786
0.31535968,0.12117426
0.3119762,0.11687608
0.31303227,0.119695485
0.30996013,0.113823995
0.31068602,0.115008794
0.30902505,0.11308538
0.31265652,0.1196443
0.3107572,0.111263506
0.30836952,0.11476208
0.314553,0.11836021
0.30932888,0.11407745
0.31526223,0.11835479
0.30871725,0.1132979
0.31176096,0.11638388
0.30891502,0.11378786
0.31376263,0.11584517
0.30703655,0.11565283
0.31177446,0.11643106
0.31301242,0.11898606
0.30845472,0.112398416
0.30742395,0.11041431
0.31128472,0.11471252
0.31208736,0.11508179
0.31599483,0.11832302
0.3100393,0.114978254
0.31349927,0.1164952
0.3152671,0.11960448
0.30947733,0.11415584
0.31220782,0.11802791
0.3133346,0.11724247
0.31170395,0.115872055
0.31126606,0.11371135
0.30900156,0.114454135
0.30813068,0.11237537
0.30723476,0.10873355
0.3112179,0.113356754
0.3124282,0.11250346
0.30932987,0.11430314
0.31062832,0.11401877
0.3071176,0.113908865
0.31443515,0.117100164
0.310107,0.114192285
0.30987585,0.11328135
0.3119725,0.11780107
0.31158248,0.114836834
0.30837438,0.11079995
0.31480217,0.11874735
0.31268492,0.11353559
0.31407392,0.12099836
0.30671003,0.110447355
0.31114134,0.11426336
0.3058729,0.10911244
0.31466696,0.120641455
0.30972183,0.11568703
0.30886847,0.115700126
0.31629795,0.11920609
0.31156382,0.114390574
0.30988115,0.110928394
0.31379882,0.11885757
0.31513095,0.1210563
0.31438848,0.12151863
0.31523547,0.11689102
0.31031743,0.11179524
0.30670473,0.11340917
0.30617929,0.11116511
0.316991,0.11901228
0.3160841,0.11741557
0.31605512,0.123369426
0.31150717,0.11674249
0.31158537,0.11714216
0.31209671,0.11544051
0.31020147,0.11448503
0.31470743,0.11707488
0.30855757,0.113813445
0.31703132,0.120628625
0.31352177,0.11766294
0.3158921,0.11940461
0.31308,0.1173636
0.30555403,0.10936374
0.31120956,0.11690392
0.30926138,0.115802765
0.30930188,0.11369012
0.3189299,0.12729527
0.3058596,0.11088159
0.30661693,0.10933934
0.3113805,0.11364988
0.31139955,0.1182954
0.31234246,0.11718798
0.30938244,0.113600925
0.31229722,0.116442576
0.31240958,0.11666349
0.30838493,0.11398431
0.31602448,0.12048336
0.30900913,0.11185192
0.31096342,0.11554776
0.31279534,0.11558521
0.30794275,0.11314228
0.30978164,0.115342215
0.31246877,0.116092555
0.31293112,0.11625985
0.3132102,0.12226395
0.31248188,0.1183382
0.30952483,0.111402676
0.31309223,0.11856636
0.30934742,0.11194276
0.3173049,0.12298834
0.30991688,0.11700325
0.31241712,0.11645935
0.3156019,0.12073319
0.3250413,0.12924622
0.31456304,0.120470986
0.30625558,0.11085151
0.31234345,0.116448216
0.3088781,0.11671549
0.31243664,0.112389766
0.30866876,0.112690866
0.31106985,0.11596204
0.31422257,0.11797817
0.31522065,0.12119868
0.31308824,0.117164955
0.3090048,0.1147085
0.30618453,0.10935089
0.30884603,0.113638826
0.3125691,0.11682022
0.31169504,0.11457525
0.3099823,0.11195718
0.31644136,0.121801525
0.31007665,0.11502643
0.3099269,0.11217935
0.31399354,0.11670525
0.30779025,0.110922255
0.3077985,0.11140868
0.31424296,0.11809558
0.30860084,0.111050166
0.31633446,0.12229804
0.31320325,0.12171258
0.3099758,0.11398194
0.31239167,0.11581944
0.31866416,0.11785621
0.31014264,0.11404582
0.3095195,0.109587245
0.31337997,0.118448704
0.31670782,0.11929037
0.31309882,0.11796059
0.3070464,0.113472864
0.3121969,0.1187064
0.3136225,0.117194764
0.31220198,0.1181785
0.31039226,0.11580958
0.30825612,0.11615895
0.30744627,0.11258436
0.30914685,0.115886725
0.3110984,0.117079064
0.31047568,0.11485586
0.31472865,0.12088417
0.31886628,0.12165169
0.3050284,0.10653145
0.31669125,0.122978166
0.31299162,0.1157257
0.30950317,0.118063904
0.3069931,0.11192152
0.31569648,0.12121254
0.31623146,0.12485688
0.3133719,0.11670628
0.30914742,0.115000874
0.3121751,0.116081595
0.29993185,0.10624191
0.30899227,0.11464447
0.31635714,0.12067428
0.31309584,0.11816016
0.30898628,0.10914892
0.3109354,0.11707264
0.31187326,0.1176115
0.31454036,0.1202461
0.31285688,0.116911285
0.30716902,0.11566066
0.30604905,0.1092409
0.31283978,0.11511373
0.31799468,0.11980738
0.31401038,0.12129236
0.31284508,0.11443959
0.3162091,0.12281391
0.31071845,0.114737846
0.30934516,0.11297209
0.31484216,0.12123358
0.31339782,0.12040953
0.3202266,0.12236509
0.3078452,0.113578014
0.3099147,0.11593108
0.30773598,0.1142826
0.3145523,0.11679973
0.31778648,0.117873244
0.3129306,0.115512565
0.32290366,0.12724327
0.3081909,0.11392065
0.30668208,0.110424526
0.3090222,0.11185486
0.31214622,0.11839811
0.3082179,0.11626637
0.3161958,0.1217041
0.30873933,0.10891829
0.3103847,0.112209305
0.31106734,0.113503
0.30618706,0.10948487
0.30743012,0.11440146
0.30931765,0.11263382
0.31300902,0.11812495
0.30873972,0.110632524
0.3125471,0.117802754
0.3109516,0.11744836
0.3054469,0.11342323
0.30897182,0.116204515
0.30651262,0.10786428
0.30930722,0.11579487
0.31603035,0.12175466
0.3064485,0.11311825
0.32019398,0.12380938
0.3110617,0.11768381
0.3085305,0.110473715
0.30976096,0.114816055
0.31142396,0.1120169
0.31193778,0.117134795
0.31333995,0.11780969
0.3067755,0.111364916
0.30564228,0.10975674
0.31365216,0.116165124
0.31184,0.1141713
0.31651866,0.12062578
0.31306937,0.11774238
0.3076254,0.110440195
0.31361628,0.11736746
0.30737695,0.11077405
0.30594668,0.10992051
0.30526125,0.11193022
0.31109887,0.11648845
0.31249008,0.11257384
0.30725038,0.113414146
0.31191543,0.114381224
0.31129676,0.114566594
0.3096117,0.11434474
0.309941,0.114587106
0.3148892,0.11846291
0.31307232,0.11777346
0.30769166,0.11063331
0.31408274,0.122959144
0.30992043,0.11370097
0.31396,0.118974715
0.31270847,0.119398914
0.31414464,0.118752904
0.31138715,0.11675223
0.30672982,0.11315243
0.3188872,0.121734925
0.30199468,0.10814968
0.31220558,0.1184532
0.312757,0.116889626
0.30791447,0.11023355
0.31523532,0.12042311
0.30967143,0.11255352
0.31723896,0.119144976
0.31394264,0.12019573
0.31634337,0.11968652
0.3060502,0.11096527
0.31371522,0.117064744
0.3091598,0.11564982
0.30878115,0.113847554
0.3115431,0.11617271
0.311811,0.11769484
0.31141433,0.115233645
0.3096136,0.11735277
0.3204898,0.12547614
0.31111434,0.11506713
0.30819482,0.10987545
0.30255947,0.109921165
0.31269848,0.11551804
0.31050584,0.111799
0.31461227,0.12011635
0.31507033,0.11641729
0.30515102,0.111010484
0.3097531,0.1119391
0.3123453,0.11839441
0.31194392,0.118131116
0.31197056,0.11438744
0.309621,0.11806672
0.31783196,0.12271866
0.30876762,0.11227679
0.31115237,0.11465567
0.3188603,0.12610129
0.3142125,0.1187821
0.3098948,0.115345985
0.31169984,0.11946623
0.30989158,0.116247356
0.315729,0.120895356
0.31241128,0.11849401
0.31220192,0.117148116
0.31484166,0.11821908
0.314708,0.119026385
0.30658054,0.111914285
0.30872375,0.11447005
0.3156838,0.12059619
0.31210083,0.11507023
0.31159803,0.11617664
0.31088117,0.11714703
0.317767,0.12199322
0.31283486,0.115972936
0.31126815,0.11226649
0.31244016,0.116040334
0.31320086,0.11603336
0.30953726,0.115143806
0.3093544,0.1127765
0.30974692,0.11588733
0.30681342,0.11261977
0.31151056,0.11690086
0.31724456,0.121857464
0.3100573,0.11201987
0.3139516,0.11877915
0.30384693,0.10670494
0.3097886,0.11387541
0.30973157,0.115419924
0.317963,0.1228383
0.30498734,0.108505756
0.31747723,0.122235335
0.31302482,0.11930677
0.30569983,0.11129288
0.30699438,0.11135825
0.31204298,0.11546364
0.31070626,0.117655784
0.31289688,0.117258996
0.3110756,0.11526233
0.31002283,0.113524385
0.3104733,0.117363684
0.3082652,0.11190935
0.30980098,0.11298936
0.31117648,0.11453308
0.31477082,0.119385794
0.31552082,0.123074464
0.30717683,0.110191435
0.3082899,0.11208904
0.3057338,0.110724196
0.32036817,0.12216681
0.3075829,0.111573085
0.31684023,0.12180445
0.31295535,0.116958454
0.31732598,0.12251122
0.31496167,0.11981115
0.31712,0.11960371
0.3056051,0.114129215
0.31785953,0.12196155
0.3152501,0.11899455
0.31268537,0.115190156
0.30931976,0.11830818
0.31159952,0.11253222
0.30999222,0.11620423
0.30987576,0.11335886
0.3054205,0.112635374
0.3061335,0.10796437
0.30956256,0.11388443
0.3147672,0.119156964
0.31784025,0.124811314
0.31157812,0.112402655
0.31134897,0.116580166
0.31133994,0.11335832
0.31122038,0.11549846
0.31160253,0.11720429
0.30814525,0.11349161
0.3166423,0.122706264
0.31272528,0.1152623
0.3151907,0.123266846
0.31148136,0.1179717
0.3120958,0.11522738
0.30922332,0.11564662
0.3155535,0.12008651
0.3159386,0.12224673
0.31170025,0.117830366
0.30418816,0.10833626
0.30716416,0.1118223
0.3108625,0.114465654
0.3147174,0.11790239
0.30828154,0.114561126
0.3151363,0.11968412
0.31176305,0.11693085
0.31515303,0.1228311
0.31157467,0.11570291
0.31401372,0.11844777
0.31024507,0.11555024
0.3173654,0.121863455
0.3112849,0.11874274
0.3092467,0.11290394
0.30950734,0.11440184
0.31218922,0.11764751
0.3123811,0.116150334
0.3075267,0.11345553
0.31125352,0.11484455
0.30910292,0.114386156
0.30780157,0.11688979
0.31084427,0.115087025
0.30611953,0.108907044
0.30549005,0.110315636
0.3140331,0.1147918
0.31356573,0.117524326
0.31014538,0.11748745
0.30770358,0.11343026
0.30862737,0.113731146
0.30372277,0.10751843
0.30784425,0.1099197
0.31275567,0.11770909
0.31430107,0.12067198
0.31049958,0.11327006
0.30769095,0.11126611
0.30822453,0.114244215
0.30837214,0.111984566
0.31534767,0.12186034
0.30631846,0.10833327
0.30838925,0.110945374
0.31104347,0.118837304
0.31639433,0.12180045
0.3111691,0.115250975
0.3037143,0.110476084
0.30884042,0.11478431
0.30749664,0.11251687
0.3016038,0.10742104
0.31311524,0.114719436
0.3135656,0.11766341
0.30755052,0.10939733
0.32125717,0.12693259
0.3114467,0.119541876
0.30598998,0.10958615
0.31063142,0.11548412
0.3128341,0.1127458
0.3108839,0.1120897
0.3092181,0.11288098
0.3058938,0.11229449
0.31519356,0.121452905
0.32087427,0.12795797
0.31138262,0.11908037
0.3061604,0.11021671
0.31003296,0.11323029
0.30846563,0.11300983
0.31244573,0.11704705
0.31149048,0.11637328
0.30794486,0.11549992
0.3114909,0.119534895
0.30687022,0.10860566
0.3084044,0.11653054
0.3125327,0.11818081
0.30965167,0.11408773
0.30145314,0.104939036
0.30981058,0.11454455
0.3106295,0.11519911
0.3119587,0.11762611
0.31289256,0.119080484
0.3148784,0.118739
0.31228027,0.118512064
0.30668905,0.1133684
0.3098898,0.11545995
0.30682802,0.11272263
0.31933793,0.12489085
0.31025228,0.113804676
0.3086335,0.115861446
0.30643207,0.11262114
0.31396037,0.120333165
0.31452668,0.11760791
0.31090575,0.117735505
0.31428024,0.11682724
0.31144428,0.11664909
0.31902528,0.12528189
0.3122952,0.11599469
0.31588924,0.12117845
0.31663302,0.1219931
0.31067392,0.11681341
0.31163338,0.1126863
0.30243027,0.107070304
0.3083369,0.11229583
0.31264457,0.11976999
0.31111553,0.11615166
0.31937823,0.12735024
0.31156215,0.11709308
0.31769562,0.12170713
0.31171083,0.11710438
0.3149786,0.12350307
0.3151304,0.12482352
0.31149364,0.11506444
0.30944532,0.11763576
0.3114966,0.115837306
0.31243247,0.11683354
0.30559838,0.11346842
0.3052854,0.11083882
0.31940907,0.12515776
0.30823776,0.11460194
0.30811977,0.11235831
0.31143922,0.11522362
0.3127466,0.117979094
0.30810398,0.11463818
0.30722117,0.10943957
0.31219104,0.11991488
0.31412,0.115134366
0.30934995,0.11055013
0.31257176,0.11628652
0.31045824,0.11494465
0.3175265,0.11989898
0.31334376,0.117447436
0.3106463,0.11293647
0.31249666,0.114367284
0.31072375,0.1114324
0.31769434,0.12451769
0.3089886,0.11319247
0.31222144,0.11932658
0.31846642,0.12290516
0.31253096,0.118447155
0.30416805,0.10941864
0.30660537,0.11227939
0.3112023,0.11629742
0.31085628,0.115278155
0.3149059,0.118131876
0.3120468,0.11507641
0.30814898,0.11120034
0.3110916,0.115419626
0.31377056,0.115246914
0.3072165,0.10796269
0.30785877,0.111783564
0.30607906,0.11060881
0.3085388,0.11341066
0.30652103,0.11382788
0.30437294,0.11050756
