parameter_1,parameter_2,parameter_3,parameter_4,parameter_5
-2.2957757,-2.3527458,-2.8889844,0.6674835,1.263992
-2.0076659,-2.4818487,-2.5564723,0.6151832,1.3040144
0.98701704,-2.3936083,2.8572085,0.66089094,1.6006496
-2.7347102,-2.436286,-2.8915045,-0.65931255,1.8339078
2.8856385,-2.453169,2.6266665,-0.6669583,0.527084
-1.2844381,-2.5159109,2.4832113,0.56911784,1.4929951
-1.7629282,-2.5247216,-2.6306484,-0.671871,1.4563004
-2.9538798,-2.3192127,2.5088794,0.80104256,0.9348501
-0.10756612,-2.3737423,-2.7319229,-0.6282779,1.6166736
-2.3134658,-2.4925997,-2.8227172,-0.63522035,1.946034
2.231145,-2.2857404,-2.5662854,0.6396381,1.2253282
0.24527097,-2.177041,-2.8192322,-0.7028107,1.2841535
-0.17569578,-2.512994,2.9002342,-0.63338226,1.2042599
-0.6042056,-2.5320678,2.979599,0.5613289,1.165001
-2.6861675,-2.859714,2.5577183,0.6982305,0.95479465
-2.965356,-2.7331612,-2.9455962,1.0820937,0.5332233
-0.6528481,-2.5953255,-2.9804704,-0.56925225,-0.2718429
1.3858079,-2.1206722,-2.880104,-0.7212009,1.4447068
-2.4107208,-2.499755,-2.5804253,0.63426006,1.8425651
-0.77912736,-2.5266876,-2.8485122,0.8378968,1.2052679
-2.890701,-2.2606332,2.7321186,-0.7602844,0.5930973
-2.721033,-2.498613,2.753778,0.6864652,1.1787343
-1.2545266,-2.3613129,2.8699846,0.8365562,1.1568743
-2.1942704,-2.4180236,2.9621654,-0.78308386,1.2377112
-1.3673873,-2.2873843,2.9440815,0.75058025,1.9261984
-1.9676961,-2.9476135,-2.9859586,0.5484163,0.3199719
-1.2429878,-2.532832,2.774281,-0.5831847,1.3249936
-1.9143488,-2.470712,2.6408248,-0.6350162,1.220655
-0.49978545,-2.4531307,2.9576988,-0.6421362,1.8093324
-1.1939995,-2.571947,2.927271,0.7239433,0.7996074
-0.9731083,-2.6063173,-2.5408835,0.45238358,0.84800386
-1.9570894,-2.484771,-2.8463101,-0.518629,0.8398663
-2.5671825,-2.3846354,-2.9349205,-0.6159591,0.20398292
-2.073283,-2.4598494,-2.6822329,-0.62755615,1.8377742
-1.63059,-2.4259858,2.9249582,-0.7634187,1.2048898
-2.1052787,-2.4907217,-2.8086598,0.74798197,2.0550344
-1.5796105,-2.5098164,-2.6191776,0.5606529,0.9432438
-2.2333,-2.7985554,2.6623542,-0.8103181,-0.28346026
-2.1664565,-2.4676762,2.8553658,0.62242436,1.2384961
-2.77762,-2.1207008,2.1857138,0.7639576,0.683851
-2.6548407,-2.3222523,-2.586381,0.7128103,1.5111644
-0.9398598,-2.3822057,-2.9111676,0.6262082,1.3544474
-1.9057931,-2.603233,-2.8491209,0.5187622,0.77178633
-0.37190297,-2.247071,2.8248937,0.78281707,1.4556041
1.0008109,-2.2615454,-2.480889,0.57834095,1.6543171
-0.63148487,-2.3624308,-2.8694866,-0.78544265,1.0865297
-1.2522582,-2.380818,2.955976,-0.66424996,1.1297128
-1.9413122,-2.4134457,-2.4982283,-0.5666731,1.2737516
1.754498,-2.24576,2.9389756,0.850166,0.7869218
-2.896306,-2.5061398,-2.7838159,0.64409673,2.042604
-2.2064624,-2.7328398,2.5830026,0.5955609,0.66063786
-0.7773764,-2.281218,-2.6413236,-0.6924478,1.2499133
2.8995843,-2.1007655,-2.896431,-0.67103964,2.021848
-2.863875,-2.2531366,2.937146,0.9780359,1.6689092
-2.537114,-2.5901327,2.6573746,0.60342544,1.2961962
-2.5846853,-2.619091,2.804727,0.5743336,1.3620311
-1.6976454,-2.1742852,-2.8827906,-0.6897652,0.38724723
-2.990745,-2.3890107,2.981205,0.62712336,0.9165143
0.4439584,-2.525112,-2.6902173,-0.6023388,0.89701706
-2.5702357,-2.5722473,-2.6127155,-0.547223,1.1944183
-1.5866487,-2.4839761,2.7519953,0.6601177,1.0017596
1.4457744,-2.2700338,-2.6474593,-0.6019828,2.1107006
-1.6745647,-2.483168,2.9086592,-0.65937144,2.5724425
-2.9143457,-2.5657973,-2.370956,-0.5572201,0.9748948
-1.2446861,-2.4563367,2.9455614,-0.8550252,1.4199263
-2.5601456,-2.5715158,-2.6909606,-0.5807226,1.9522994
-0.6898347,-2.3540974,-2.8747811,-0.6451147,2.0655677
-1.7470161,-2.5690956,-2.674651,0.613603,1.5045109
0.07767447,-2.2080336,-2.880225,-0.7175213,1.8293616
-2.0889347,-2.3979383,2.5710416,0.65246284,1.4787202
-2.1508303,-2.4316845,-2.965132,0.78273106,1.8852704
-2.7367792,-2.6144674,-2.8404956,-0.6423995,1.5399977
-2.8060935,-2.3970675,-2.080176,0.559884,1.1093297
0.6113205,-2.0316024,-2.9860907,-0.8679978,1.8488925
-1.2453777,-2.3592236,2.2954247,-0.63742965,1.2607881
-0.92155814,-2.0743244,-2.9913836,-0.81851286,1.5058765
-1.1934195,-2.4958599,-2.9919028,-0.637961,1.6763313
2.0862813,-1.8459171,-2.8111377,0.89083695,1.1076187
2.2055469,-2.5620294,2.8456423,-0.62240034,0.59641314
-2.52059,-2.4251847,-2.834089,-0.6601998,1.9897605
-2.1337132,-2.4544654,-2.7808487,-0.7187722,1.8041047
-1.4671798,-2.3793185,-2.291876,-0.56070447,2.1383817
-2.0868328,-2.4169226,-2.8186224,0.62444466,1.7870836
0.96776354,-2.0921314,-2.6969113,-0.73075837,1.3094082
-2.3265188,-2.6607566,2.9750636,-0.7100016,1.4244689
-2.0109618,-2.3205867,-2.9128957,-0.74931175,2.1219964
-0.6694259,-2.42073,2.8724551,-0.68653554,1.7314692
0.15523267,-2.5415375,2.686609,-0.62525946,1.2094529
-1.0070577,-2.4346743,-2.5970504,0.60571194,2.4156914
-2.3798397,-2.47915,-2.6901848,0.6310762,2.1371894
-2.7471063,-2.657096,2.995513,-0.5093699,1.0972672
-2.027413,-2.4268587,-2.909796,0.6491624,2.339253
-1.6046757,-2.357976,2.3068671,-0.6065569,0.79246217
-2.0851057,-2.375358,2.8156748,0.6495108,1.5632828
-2.8446088,-2.4834654,2.620923,-0.65873766,1.7182908
-2.965513,-2.592517,2.9068272,0.60267305,1.5499825
-0.7004933,-2.5746374,2.7170324,-0.68586063,0.90266114
-2.258557,-2.471675,2.8806877,-0.67924845,2.0672853
0.21837203,-2.4774837,2.670811,0.7463797,1.1094562
-1.6666028,-2.408438,2.792863,-0.67820424,1.9033561
-1.8076987,-2.3532512,-2.9820716,-0.8202096,1.8922915
-1.7144742,-2.4696338,-2.9329417,-0.6341156,2.4014122
0.6997179,-2.2926197,2.8321967,0.68490195,2.2062485
-2.655468,-2.312398,2.946333,0.7392043,2.0862358
-2.842679,-2.3600066,2.4003122,-0.5710411,1.6877224
0.74916434,-2.4462478,2.3096707,0.50054795,1.1873397
-0.54109865,-2.3184533,-2.602952,0.6264192,1.9346806
-2.0476768,-2.4530146,-2.9748218,-0.7067445,1.9386418
-2.481602,-2.547026,-2.8701785,-0.712294,1.3555944
1.5112507,-2.4150388,-2.4055226,0.53536904,0.9744868
0.12909396,-2.3367002,2.9898014,-0.6373625,1.1988244
-1.5947704,-2.3917077,-2.8802173,0.7337992,1.492131
-0.86050284,-2.0936575,-2.7658925,-0.83840066,1.4626768
-2.9124155,-2.3966715,-2.7582853,-0.74089336,1.5969553
-1.016686,-2.4828684,2.972427,0.66953415,1.7574949
-2.6555219,-2.556479,2.7624476,0.6609004,1.7274698
-2.7647028,-2.3253613,2.5849593,-0.6772455,1.2231408
-1.1755095,-2.436199,2.9368353,-0.60217977,1.1534317
-1.2161233,-2.462903,2.5761776,0.6374534,1.5728076
-1.7195234,-2.7613854,2.7052636,-0.4810171,0.21685886
0.27883068,-2.2946172,2.500522,-0.62548727,1.6003414
0.8193041,-2.1174479,-2.9100409,0.7134042,1.7866344
0.09373284,-2.399811,-2.8656883,-0.63401484,1.6336468
-2.5293207,-2.422905,2.9451547,-0.61177784,1.7277423
-1.3099434,-2.3890011,2.8925495,-0.6852179,2.003913
-0.9215953,-2.5780394,-2.5711155,0.5671413,0.8144369
-2.7507997,-2.5056598,2.6539595,0.64393806,2.0729325
-2.899611,-2.660612,2.5990152,-0.539463,1.042789
-2.0310485,-2.588512,-2.8297193,0.6821113,0.3870504
-2.1002054,-2.432267,-2.8024623,-0.6451109,1.0711043
-0.96821916,-2.481247,-2.873554,0.5439305,1.0226
1.3461089,-2.3130755,-2.899912,0.66368777,1.4775463
-2.5421565,-2.471177,2.655496,-0.61866695,1.3442177
-2.6441293,-2.5418777,2.4988077,-0.54889536,1.6113778
-0.8312433,-2.558411,-2.6424587,-0.5612208,1.1469848
-0.61142665,-2.5099807,-2.9376547,0.63644516,1.4955506
-2.189951,-2.5830812,2.6790364,0.57198447,1.520313
-2.5129814,-2.3371327,2.908032,0.79196894,1.6005559
-1.9437449,-2.804114,-2.6129072,-0.7081511,1.2586372
-2.586914,-2.4607317,2.8555274,-0.6044967,1.9976063
-2.624651,-2.8884618,-2.8664594,0.5982658,-0.12204212
-1.8733722,-2.4513373,2.9411533,0.62033653,2.069763
1.686891,-2.4232728,2.6430767,0.55695254,1.7396228
0.040643238,-2.311342,-2.9163775,-0.7227546,2.2313066
0.95409286,-2.0773125,-2.7216208,0.77364665,1.2726214
-2.9441326,-2.3315217,-2.3691494,-0.7451686,1.0888312
-0.52915084,-2.4739127,2.8111994,-0.55531496,1.2614555
1.588992,-2.1769004,2.5742874,-0.5884954,2.0901523
-2.7344232,-2.54393,2.414138,-0.59207475,1.4672151
-1.8658758,-2.4819803,2.5319505,0.64820284,1.3919939
-0.037526786,-2.000879,2.9117317,0.7435533,1.4796766
-0.54449713,-2.334713,2.6643648,0.649199,1.4987315
-2.9346068,-2.3837802,-2.6537628,0.6719628,1.8755627
0.89679646,-2.3844547,-2.792932,0.6119747,0.97959936
-0.30343977,-2.1002069,2.798442,-0.7578791,1.9564058
-0.70990145,-2.3402095,-2.7295647,-0.6163918,1.7468276
-1.2909906,-2.4444277,-2.7472606,-0.6173457,1.6989117
-2.9477117,-2.1398425,-2.9168274,-0.90454495,1.3148853
-2.9845188,-2.4165823,2.8945374,-0.7798884,1.6318469
-2.3408718,-2.5670278,-2.9973054,0.7196591,1.0742781
-1.5743656,-2.509566,-2.7289011,0.594445,0.9364544
-1.4889518,-2.4626727,2.571537,0.58790594,1.7066239
0.62422776,-2.3990254,2.961682,-0.63716394,1.1481056
1.4708552,-2.094198,-2.9989476,-0.78625846,1.7243766
-1.2106688,-2.1443217,-2.6416528,-0.831556,1.2395383
-2.3065484,-2.4047406,-2.5649087,0.5810179,1.9952675
-2.4524567,-2.3671498,2.8340235,0.667814,1.6856139
-2.85147,-2.3623483,-2.8101146,-0.7013315,1.9138949
-2.6613412,-2.4486895,-2.8323965,0.6672153,1.3719568
-2.4378095,-2.497875,-2.6033247,0.6885655,1.6221225
-1.9144241,-2.5105069,2.7890894,-0.6648117,1.0819833
0.36501834,-2.3736112,-2.9494388,-0.67172474,1.7296985
-1.5902603,-2.4081626,2.7545002,-0.6752644,1.8000766
0.16275178,-2.413102,2.9428353,0.89488953,0.4053571
-2.6566105,-2.5106971,2.7762892,-0.66342074,1.4319592
-2.9806776,-2.4016337,2.690785,-0.93327886,1.1189152
-2.2641647,-2.7086942,-2.8050554,0.67077774,1.1161188
2.7346876,-2.3184884,2.9492424,0.5867387,1.2381766
-2.619045,-2.3799717,2.7759333,-0.6612853,1.379347
0.2216935,-2.3266807,2.8312154,0.7634757,1.364767
-2.0080945,-2.5700526,2.6504197,0.5915001,1.4099628
-2.4292142,-2.6052132,-2.8783257,-0.5589332,1.65414
-2.118861,-2.5045154,-2.6426384,0.58321667,1.73752
-2.5130484,-2.561482,-2.7801025,-0.6832519,1.0391146
-2.8597465,-2.4673443,-2.3197126,0.579294,1.3468405
-1.9045986,-2.350564,-2.8188677,-0.7486675,0.36831337
-1.8082693,-2.2581296,-2.4674506,-0.7461838,0.83566636
-1.5531172,-2.3507953,-2.7258925,-0.6834511,1.3788593
-2.9483008,-2.2311642,-2.8769603,-0.81206083,1.6185164
-1.8361616,-2.6293337,-2.5713096,-0.67442065,1.1868341
-2.1564784,-2.62928,2.700902,-0.5769678,0.84489894
-1.7867703,-2.5008445,2.93329,0.6051498,1.8876259
1.7804936,-2.4244678,-2.9433718,-0.71041507,1.5612874
-2.800361,-2.4101965,-2.0714533,-0.517702,1.5094886
-2.8900435,-2.5981665,-2.94692,-0.6244243,1.911895
-0.8354511,-2.1956296,-2.938242,-0.7162226,1.1573079
-2.7956738,-2.4984562,-2.7829103,-0.6551181,1.5828198
-2.85242,-2.531916,2.4059014,0.66584104,1.2603953
-1.6914912,-2.102861,2.8550897,0.764197,1.0584822
-1.7637358,-2.503444,2.9415584,-0.68250275,0.7904262
-2.7339997,-2.5784883,2.614084,-0.56774235,1.2254223
-1.8783162,-2.5224855,2.859885,-0.6321355,0.7616025
-0.35125414,-2.404782,-2.9724774,-0.7492982,2.11547
-1.5756235,-2.2539213,2.7049909,0.69669133,1.0193095
-1.6190075,-2.2114198,2.73726,0.8247685,1.2594348
-1.1147858,-2.6081345,2.9453526,-0.9376575,0.3900238
-1.9002453,-2.5870929,-2.962228,0.71796864,1.4792231
0.4958766,-2.2924871,-2.5761895,0.6507016,1.3466116
0.6313095,-2.3755877,-2.918807,0.6187514,1.629828
-2.215457,-2.5380952,-2.7837012,-0.6674843,0.7563333
-2.8684,-2.4031248,2.9510796,-0.76172656,2.1999733
-1.0541916,-2.3307838,2.3682036,-0.5526065,1.7030551
0.21063642,-2.1521227,-2.8357203,-0.647162,1.9379365
-2.4826062,-2.4105227,2.9513526,0.6931328,2.3215024
-2.8092592,-2.3566248,-2.976011,0.67674416,1.7255949
-2.8458989,-2.670648,-2.9568944,0.6228192,1.8448559
-2.702331,-2.5508447,2.7132277,-0.55344516,1.8634834
-2.799923,-2.238013,2.4591992,-0.7841872,1.021229
-2.8664372,-2.5684104,-2.8772223,0.60699093,1.753692
-2.0858421,-2.5331535,2.7596624,0.6818415,0.74010885
-1.4881465,-2.45002,2.0757968,-0.5061688,1.1492722
-1.5588262,-2.445814,-2.9124556,0.6343961,1.8154182
-2.992658,-2.6070216,-2.880802,0.52561945,0.18486193
-2.9710128,-2.2953854,2.917856,0.7614937,1.3290071
0.34599578,-1.9811151,2.859183,-0.75286937,0.77201015
1.950282,-2.1626947,-2.9021332,0.6756618,1.248952
-1.9549122,-2.4398646,2.560182,0.5924208,1.885736
-1.2496856,-2.6204705,-2.9340394,-0.7053012,1.2012453
0.58429897,-2.4045184,2.5339792,0.5920228,1.1339442
-1.6955671,-2.424584,2.7714322,-0.6717689,2.6083405
-2.924898,-2.5152774,-2.7962844,0.80854297,1.4575022
-1.9943699,-2.9272392,2.8138413,0.6323771,0.23398978
-1.1567006,-2.4277651,-2.9423046,0.6952017,1.771843
-2.6762285,-2.5867705,2.725946,-0.57391435,1.7976526
-0.5318388,-2.5293055,2.6882813,0.63630307,1.388464
-2.6955683,-2.4021816,-2.577618,-0.60103446,1.7605244
-2.213902,-2.3281972,2.6353526,-0.805146,1.4130535
-2.7518103,-2.5124364,2.8687434,-0.6022153,1.1573786
-2.3510404,-2.6599982,-2.7962673,-0.54480904,1.0892365
-2.8412495,-2.570923,2.9401984,-0.7255117,1.2078347
0.37677872,-2.2881398,-2.8665946,0.76308537,1.8661058
-2.4445057,-2.5509467,2.6930194,0.5556919,1.1332337
-1.5908415,-2.461723,-2.9456425,0.7158025,1.5351543
-0.95551014,-2.2966168,2.811377,0.7860545,0.961909
-2.7184045,-2.3700645,2.7040832,0.8436006,1.427069
-1.9420488,-2.4918613,-2.6816027,-0.54546607,0.96417767
-2.2743976,-2.5339937,2.9555202,-0.6222492,2.3549275
-1.2015718,-2.1023538,2.818285,-0.795485,1.6701646
-2.2735689,-2.3916705,2.6553552,-0.53296894,0.639377
0.014596944,-2.4840925,2.552355,-0.58937967,0.62559986
0.071020365,-2.3449118,-2.7061145,0.702179,1.4406308
-1.5103118,-2.4163404,2.8602502,0.6465033,1.6231577
-1.3334985,-2.645505,-2.7611163,0.65141684,1.2443452
-2.9516277,-2.377415,-2.7161114,0.86408705,1.2924304
1.1963475,-2.118291,2.699716,0.8321721,1.3300406
-1.5840585,-2.6058128,2.685623,0.84782976,0.7227406
-0.51797557,-2.5413034,-2.9832335,0.70887965,1.3163464
-1.5747199,-2.2711742,2.898925,-0.7323203,1.6844913
-0.8954097,-2.3017676,2.8386345,0.7226656,1.8932812
0.2506143,-2.5048637,2.9458017,-0.5716219,1.0709434
0.09493169,-2.047319,2.7800677,-0.7757089,1.9999886
-1.2816612,-2.2629056,-2.7968512,0.6878453,1.861968
-2.7641788,-2.3759491,2.823824,0.7490046,1.6542532
-2.3734832,-2.4372568,-2.4918995,-0.6425725,1.4853665
-0.02971363,-2.2188854,-2.7563214,-0.68595076,2.2779994
-2.3764718,-2.5445037,2.703762,-0.6192165,1.9843953
-2.3567238,-2.509437,-2.9972272,0.6734667,2.0774739
-2.5013094,-2.5209982,-2.7441943,0.6537927,2.0168328
-2.0182698,-2.3403678,-2.698485,0.66377676,1.2004042
-2.3449187,-2.4910948,-2.8279812,0.67900157,1.9980632
-1.2898817,-2.2598166,2.9534683,0.75925905,1.9464782
-0.90154386,-2.3491232,-2.4100273,0.5615024,1.3550913
-0.5298504,-2.2104304,2.9851696,0.82111955,1.2624332
-1.500072,-2.3709862,2.6704552,-0.6970704,1.2454575
-1.7365739,-2.4637654,2.7840137,0.7178665,0.5685284
-2.18039,-2.453306,-2.6351323,0.65031946,1.509657
-2.0910585,-2.6459486,2.963203,0.6330906,1.4544661
-0.8009734,-2.3526702,2.754836,0.6462966,1.8036039
-2.7479982,-2.6388042,-2.536154,0.5053383,1.250008
-2.6642344,-2.5112402,-2.892365,0.63879365,1.969532
-2.5454805,-2.5035582,-2.551163,0.5249501,1.6915779
-2.3374338,-2.9601886,2.3867273,0.74067706,0.55820656
-0.028145313,-2.487365,2.9400277,0.67913306,1.6277416
-1.333003,-2.4876924,2.8060007,0.6695614,1.4194261
-2.6736093,-2.204032,2.8772547,0.7341851,0.40292847
1.5146831,-2.5172312,2.8751557,-0.5240552,0.64941204
-1.4726944,-2.4195285,2.8646235,0.6281736,1.6433443
-2.26506,-2.447993,-2.4890034,-0.5783571,1.3463558
-2.0281794,-2.4565878,-2.3654544,0.5727733,1.9425238
-0.15568638,-2.229194,2.9754918,-0.7746347,1.77732
-1.3529106,-2.270314,2.9499145,-0.7634526,1.9632875
-2.5925357,-2.3446887,2.8113923,1.4974709,0.8473973
-0.8446482,-2.4766865,-2.836742,0.7107157,1.8354646
-2.3402483,-2.392001,-2.3764253,-0.9461917,0.5170485
-2.558167,-2.3715882,2.7441404,-0.6392196,0.6658218
-2.3888233,-2.5237103,2.8679826,-0.6398024,2.0552566
0.18918726,-2.6269975,2.6555405,0.6160623,1.5579928
-0.014408469,-2.1699927,2.8544312,-0.67931867,1.4504623
-1.9179983,-2.4926317,2.752212,-0.6181658,1.3863872
-2.6074014,-2.4288967,2.3374996,-0.5647924,0.4093109
-2.4590707,-2.4104514,-2.447258,0.5100147,1.4298685
0.09404435,-2.4996307,-2.8265028,0.69280064,0.9754152
-2.427633,-2.0541737,2.5361264,-0.7509852,0.29851168
-0.15125877,-2.1262708,-2.8522196,0.8936088,1.3803685
-2.600869,-2.625079,-2.833074,0.5725542,0.8393239
-1.2110412,-2.3180509,-2.6255264,-0.67292416,1.8177074
-0.7414018,-2.4296818,-2.8329597,0.71558213,1.519153
-0.6360403,-2.4342535,2.706041,-0.8040664,1.089157
2.5762732,-2.245696,-2.823322,-0.6565997,1.7399571
-1.4989413,-2.454896,2.928027,0.6424262,2.2708235
0.07679106,-2.3009467,2.7026856,0.6269288,2.4260492
-2.2553697,-2.366606,-2.620243,-0.6495499,1.5613642
-1.4422886,-2.281457,-2.952679,0.79677266,1.8651413
-0.11326766,-2.1789443,-2.8518767,0.7500251,2.1567078
-2.895632,-2.534857,-2.877161,0.8231736,0.52101815
1.5113628,-2.3354843,-2.9569614,-0.70552677,1.6225681
-1.7739218,-2.3831928,2.5530934,0.7383448,1.343771
0.10948412,-2.6611426,-2.717413,-0.64237124,1.1324703
-2.0897083,-2.4451103,-2.69764,0.61747795,2.2843647
-1.2760834,-2.3889103,-2.9416802,-0.7363598,1.6297557
-1.8163315,-2.6237931,-2.82015,-0.6768768,1.2571542
-2.7102692,-2.431058,2.849013,0.66293937,1.1988778
-2.8665593,-2.365389,2.5517435,0.7010354,1.1115662
-1.8991308,-2.4906912,2.7801855,-0.66185033,1.9271865
-1.5936775,-2.8690374,2.6331816,0.635383,-0.13748708
-1.3042182,-2.6069124,2.5010576,0.6666089,1.1088042
-0.65806735,-2.4439573,2.9873934,-0.6597319,1.5317739
1.7318738,-1.8425813,-2.979795,-0.82175153,1.3597963
-2.2885232,-2.6442316,-2.834408,-0.6662395,1.8620286
0.122865304,-2.4156313,2.5539503,-0.5594661,1.7482345
-2.4002712,-2.5223134,-2.8244967,0.6129249,2.1135092
-2.350319,-2.516352,2.7157218,-0.6939342,1.8331397
0.49807078,-2.2935371,2.8873782,-0.831831,1.0201938
-2.204597,-2.4765465,-2.9235501,0.70815027,2.0600119
-2.2848,-2.6458,2.9405441,-0.6610262,1.2762003
-2.9046433,-2.5334656,2.6487925,-0.7308505,1.8903247
1.0779519,-2.1324446,2.5572174,-0.94334996,0.9201904
-2.339992,-2.4968457,2.671507,-0.6398622,1.8735776
-1.9801563,-2.5215142,-2.4897304,0.58772665,0.8644133
-2.3331187,-1.8208896,-2.8216467,-0.9247964,1.2282875
-0.9847915,-2.4685102,2.866876,-0.65753716,1.3866738
-1.7906315,-2.4648051,-2.8594646,0.64502853,1.3846859
-2.1367989,-2.498983,2.7660284,-0.6435775,1.0864284
-0.96532935,-2.551221,-2.9761348,-0.61199015,1.2058098
-2.9507391,-2.5365007,2.8645062,-0.7403203,1.0384973
-2.7055767,-2.702097,-2.583814,0.59482336,1.1076086
-2.1824727,-2.3841767,2.9976425,0.82123184,0.9597493
-2.286351,-2.577675,2.90042,0.6592492,1.6777141
-2.8541405,-2.4235687,-2.7541704,0.8312591,1.5333214
-0.8261684,-2.370465,-2.8583705,-0.7330337,1.1357913
-2.682326,-2.4802504,2.726505,0.6492951,1.9282367
-2.3957832,-2.1613798,-2.957308,-0.88368905,1.689005
-1.5895715,-2.49065,2.7179527,-0.56641805,1.406485
-2.379958,-2.3700914,-2.785845,0.76093376,1.7328094
-2.5157728,-2.3763492,2.8481057,0.729677,2.06011
-0.7189965,-2.3938923,2.461041,-0.7457158,0.16905528
-2.2617207,-2.5296094,-2.9889662,-0.6763623,2.1951704
-2.3750112,-2.5511856,-2.0176704,-0.5245385,0.8235324
-2.8757534,-2.425112,-2.356944,-0.533134,1.5722325
-2.4787152,-2.4070878,2.6932578,-0.6522947,1.6490374
-1.1706257,-2.3104782,2.920092,0.7221791,1.6727595
-2.0719504,-2.3849955,-2.9364262,0.7124021,1.9509133
-0.8598012,-2.5284448,-2.7680082,0.53768516,1.5646868
-0.8984109,-2.4598145,2.8656209,0.6046827,1.1022292
-2.3132334,-2.3762512,-2.9684186,-0.74061954,1.2106533
-2.0174563,-2.570211,-2.7961464,0.55566233,1.2165425
-2.998006,-2.1995852,2.3353462,0.71129715,0.81203645
-2.440419,-2.6278598,-2.949402,-0.7027713,1.8242307
-1.6615831,-2.4964778,2.9340854,-0.69796145,1.85267
0.038799893,-2.2891521,2.88617,0.6911545,2.2345903
-0.22937912,-2.240437,2.966716,0.7972392,1.4798118
-2.3149323,-2.3951652,2.8435652,0.6718028,2.1160011
-2.248052,-2.441709,2.9007416,0.6645797,2.5692577
0.2502836,-2.3877518,-2.9271238,-0.6491159,0.7782211
-1.3438698,-2.3783994,-2.6922655,-0.7130095,1.4830189
2.648342,-2.4127176,2.9264302,0.6031375,0.88328785
-2.887225,-2.7366931,2.7097228,-0.6471895,1.1104826
-2.8982644,-2.5214272,-2.924914,-0.6450701,1.9922843
0.41484025,-2.457534,-2.8312988,-0.55802554,1.3847266
-0.95850766,-2.7524662,-2.7913623,0.9863965,0.63794583
-2.6520033,-2.5697749,2.7324624,0.8879777,0.59867406
1.1486222,-2.1756098,2.8427222,0.6895191,1.5793697
-2.3741589,-2.544361,2.701214,-0.7089868,1.841955
-0.6143476,-2.3607063,-2.5484996,-0.7125607,0.84912705
-2.5788984,-2.4587245,2.6984298,0.58576757,1.8207741
-1.6199439,-2.5213609,-2.6611183,0.6399721,1.0645372
0.47012967,-2.1996722,-2.9200895,-0.69153845,1.1186273
-2.7617066,-2.7785554,2.4735675,0.9050176,0.15458067
-0.8978064,-2.3364725,-2.9682536,-0.68465513,1.8535705
-1.9481709,-2.453569,-2.4409678,-0.5795975,2.2333164
0.46667856,-2.7451932,-2.8668184,-0.5677445,0.7985518
-2.582848,-2.4549546,2.6712697,0.60202855,2.0497665
-1.8066583,-2.6039329,2.9948368,-0.5984624,1.3137053
-2.47763,-2.5957696,-2.670416,0.69360656,1.1534456
-1.5503848,-2.1628354,-2.7336311,0.7524443,1.3823109
-0.09329623,-2.3824174,-2.7092338,-0.59256846,1.6599065
-2.2978816,-2.521911,2.7869325,0.6387927,1.9218394
-2.669499,-2.6191063,-2.8508697,0.5754646,0.9053417
-0.8235921,-2.2771099,-2.8852108,-0.7359614,0.9575227
-2.738552,-2.3860075,-2.8974807,0.72016245,2.482142
-2.327281,-2.4691432,2.9990199,-0.87133795,1.045886
-2.1770883,-2.3824472,-2.8447015,0.65076494,2.4389777
2.275546,-2.0592256,2.888593,-0.77624303,0.974132
-2.9336393,-2.433718,2.8703275,-0.6213101,1.1751425
-2.2403877,-2.3780754,2.9273577,-0.7830881,2.207895
-2.0705736,-2.6128867,2.9413042,-0.6478988,0.4749169
-2.7602277,-2.502818,-2.9550679,0.9217925,1.5225465
-2.1399705,-2.5084362,2.9616342,0.7385691,1.272224
-0.24089336,-2.4617891,2.526818,-0.59644514,1.3714143
0.8072187,-2.3991616,2.9613204,0.7193799,1.4444618
-2.523026,-2.3972836,-2.7328036,0.69202095,2.2686174
-2.3211727,-2.4952328,-2.4278774,0.5807668,1.2641548
-0.47541165,-2.3923044,-2.8324363,-0.7968475,1.8554378
1.1187906,-2.6395702,-2.8515012,-0.48967168,0.65386987
-2.9894822,-2.4556851,2.4761798,-0.61528623,2.3126535
-0.1374886,-0.4738233,-2.8942542,-1.904265,0.9323509
-1.6371351,-2.0837812,-2.2585661,0.75366306,0.8420571
0.8920012,-2.1646583,-2.9812586,-0.76735747,0.8930248
-1.7226436,-2.408212,2.8753521,0.6998997,2.0461307
1.2221344,-2.1668081,2.8703876,-0.7454659,1.7932569
-2.2792177,-2.5409222,-2.8060768,0.5970991,1.5528358
-2.1064544,-2.3393228,-2.887361,0.8589594,1.93019
-0.77265173,-2.3195395,-2.8212771,0.7699832,1.2318002
-1.9247015,-2.5077555,-2.8018003,-0.64040905,1.9046385
0.42429817,-2.335901,2.822272,-0.61745065,1.5135154
-2.2302942,-2.4137855,-2.8925512,-0.80180264,0.85475534
0.49211812,-2.5993724,-2.9472902,0.531006,0.9312253
-2.716686,-2.174026,2.4392724,0.80325574,0.9462552
-0.040667534,-2.2456048,2.6202567,0.63291067,1.9194348
-0.98489076,-2.276153,-2.7322488,-0.8577435,0.2906211
-2.7388225,-2.4331872,-2.896869,-0.78375006,1.5527962
-0.8846372,-2.235406,2.8156629,-0.6495923,0.9029919
-1.7837377,-2.345135,-2.658924,0.65473837,1.2584921
-2.5614886,-2.391883,-2.6557536,0.64675343,1.6965392
-2.2580175,-2.1705997,-2.5056624,0.6687496,1.6323922
-2.821322,-2.2192512,-2.8225536,-0.79997945,1.166907
